date,hono,error,low_quality_flag
07/02/2023 10:13:00,NA,NA,1
07/02/2023 10:14:00,NA,NA,1
07/02/2023 10:14:00,NA,NA,1
07/02/2023 10:15:00,NA,NA,1
07/02/2023 10:15:00,NA,NA,1
07/02/2023 10:16:00,NA,NA,1
07/02/2023 10:16:00,NA,NA,1
07/02/2023 10:17:00,NA,NA,1
07/02/2023 10:17:00,NA,NA,1
07/02/2023 10:18:00,NA,NA,1
07/02/2023 10:18:00,NA,NA,1
07/02/2023 10:19:00,NA,NA,1
07/02/2023 10:19:00,NA,NA,1
07/02/2023 10:20:00,NA,NA,1
07/02/2023 10:20:00,NA,NA,1
07/02/2023 10:21:00,NA,NA,1
07/02/2023 10:21:00,NA,NA,1
07/02/2023 10:22:00,NA,NA,1
07/02/2023 10:22:00,NA,NA,1
07/02/2023 10:23:00,NA,NA,1
07/02/2023 10:23:00,NA,NA,1
07/02/2023 10:24:00,NA,NA,1
07/02/2023 10:24:00,NA,NA,1
07/02/2023 10:25:00,NA,NA,1
07/02/2023 10:25:00,NA,NA,1
07/02/2023 10:26:00,NA,NA,1
07/02/2023 10:26:00,NA,NA,1
07/02/2023 10:27:00,NA,NA,1
07/02/2023 10:27:00,NA,NA,1
07/02/2023 10:28:00,NA,NA,1
07/02/2023 10:28:00,NA,NA,1
07/02/2023 10:29:00,NA,NA,1
07/02/2023 10:29:00,NA,NA,1
07/02/2023 10:30:00,NA,NA,1
07/02/2023 10:30:00,NA,NA,1
07/02/2023 10:31:00,NA,NA,1
07/02/2023 10:31:00,NA,NA,1
07/02/2023 10:32:00,NA,NA,1
07/02/2023 10:32:00,NA,NA,1
07/02/2023 10:33:00,NA,NA,1
07/02/2023 10:33:00,NA,NA,1
07/02/2023 10:34:00,NA,NA,1
07/02/2023 10:34:00,NA,NA,1
07/02/2023 10:35:00,NA,NA,1
07/02/2023 10:35:00,NA,NA,1
07/02/2023 10:36:00,NA,NA,1
07/02/2023 10:36:00,NA,NA,1
07/02/2023 10:37:00,NA,NA,1
07/02/2023 10:37:00,NA,NA,1
07/02/2023 10:38:00,NA,NA,1
07/02/2023 10:38:00,NA,NA,1
07/02/2023 10:39:00,NA,NA,1
07/02/2023 10:39:00,NA,NA,1
07/02/2023 10:40:00,NA,NA,1
07/02/2023 10:40:00,NA,NA,1
07/02/2023 10:41:00,NA,NA,1
07/02/2023 10:41:00,NA,NA,1
07/02/2023 10:42:00,NA,NA,1
07/02/2023 10:42:00,NA,NA,1
07/02/2023 10:43:00,NA,NA,1
07/02/2023 10:43:00,NA,NA,1
07/02/2023 10:44:00,NA,NA,1
07/02/2023 10:44:00,NA,NA,1
07/02/2023 10:45:00,NA,NA,1
07/02/2023 10:45:00,NA,NA,1
07/02/2023 10:46:00,NA,NA,1
07/02/2023 10:46:00,NA,NA,1
07/02/2023 10:47:00,NA,NA,1
07/02/2023 10:47:00,NA,NA,1
07/02/2023 10:48:00,NA,NA,1
07/02/2023 10:48:00,NA,NA,1
07/02/2023 10:49:00,NA,NA,1
07/02/2023 10:49:00,NA,NA,1
07/02/2023 10:50:00,NA,NA,1
07/02/2023 10:50:00,NA,NA,1
07/02/2023 10:51:00,NA,NA,1
07/02/2023 10:51:00,NA,NA,1
07/02/2023 10:52:00,NA,NA,1
07/02/2023 10:52:00,NA,NA,1
07/02/2023 10:53:00,NA,NA,1
07/02/2023 10:53:00,NA,NA,1
07/02/2023 10:54:00,NA,NA,1
07/02/2023 10:54:00,NA,NA,1
07/02/2023 10:55:00,NA,NA,1
07/02/2023 10:55:00,NA,NA,1
07/02/2023 10:56:00,NA,NA,1
07/02/2023 10:56:00,NA,NA,1
07/02/2023 10:57:00,NA,NA,1
07/02/2023 10:57:00,NA,NA,1
07/02/2023 10:58:00,NA,NA,1
07/02/2023 10:58:00,NA,NA,1
07/02/2023 10:59:00,NA,NA,1
07/02/2023 10:59:00,NA,NA,1
07/02/2023 11:00:00,1.164403242,0.340133904,1
07/02/2023 11:00:00,1.093320963,0.33284339,1
07/02/2023 11:01:00,1.160134685,0.339342475,1
07/02/2023 11:01:00,1.292280876,0.352374808,1
07/02/2023 11:02:00,1.290146597,0.351979094,1
07/02/2023 11:02:00,1.387818788,0.361564026,1
07/02/2023 11:03:00,1.45463251,0.368063112,1
07/02/2023 11:03:00,1.5523047,0.377648045,1
07/02/2023 11:04:00,1.649976891,0.387232977,1
07/02/2023 11:04:00,1.713175082,0.39337051,1
07/02/2023 11:05:00,1.712848569,0.393155572,1
07/02/2023 11:05:00,1.777854525,0.399473881,1
07/02/2023 11:06:00,1.779335778,0.39943972,1
07/02/2023 11:06:00,1.811675499,0.402491406,1
07/02/2023 11:07:00,1.778682752,0.399009845,1
07/02/2023 11:07:00,1.778356238,0.398794907,1
07/02/2023 11:08:00,1.710889491,0.391865946,1
07/02/2023 11:08:00,1.610756508,0.381670361,1
07/02/2023 11:09:00,1.67757023,0.388169447,1
07/02/2023 11:09:00,1.613719013,0.381602039,1
07/02/2023 11:10:00,1.575302969,0.377578148,1
07/02/2023 11:10:00,1.578591987,0.377724763,1
07/02/2023 11:11:00,1.610931709,0.380776449,1
07/02/2023 11:11:00,1.545272726,0.374028264,1
07/02/2023 11:12:00,1.612086448,0.38052735,1
