"date","month","year","hono","hono_err","no","no2","oh","oh_precision","nitrate_ug_m3","jhono","jhno3","jno2","jo1d","ws","wd","temp","rh","upwelling","sahel","sahara","west_africa","central_africa","europe","north_america","south_america","north_atlantic","south_atlantic"
2015-11-20 21:00:00,11,2015,NA,NA,-3.93586299464706,4.23489743363328,NA,NA,NA,6.05654256055363e-08,2.08032281430219e-11,3.37745282583622e-07,5.12207549019608e-10,7.3,56,26,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-20 22:00:00,11,2015,NA,NA,-1.81601821928252,38.3717166277295,NA,NA,NA,6.18814110854503e-08,2.11909916859122e-11,3.44903602771363e-07,5.21575369515012e-10,7.5,55,25.9,74.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-20 23:00:00,11,2015,NA,NA,7.01760043332178,198.524016738455,NA,NA,NA,6.09916717798595e-08,2.09809861826698e-11,3.40010526932084e-07,5.1566443793911e-10,8,53.4,25.8,76.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-21 00:00:00,11,2015,NA,NA,-3.53618573765562,10.0732308842101,NA,NA,1.322528956,6.16928525943396e-08,2.11564501179245e-11,3.4366820754717e-07,5.20703514150943e-10,8.1,51,25.6,77.5,0,0,50.85,0,0,11.52,0,0,37.63,0
2015-11-21 01:00:00,11,2015,NA,NA,1.91469576526818,117.781002087044,NA,NA,NA,6.01816233766234e-08,2.07331489964581e-11,3.3505050566706e-07,5.10145371900826e-10,8.1,51.1,25.4,78.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-21 02:00:00,11,2015,NA,NA,-2.10738312489493,20.6081503286996,NA,NA,NA,6.45041533096927e-08,2.24633841607565e-11,3.58817576832151e-07,5.5389530106383e-10,8.4,50.3,25.2,78.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-21 03:00:00,11,2015,NA,NA,-3.06434250782544,15.4606822446537,NA,NA,NA,6.20272833530106e-08,2.1520153837072e-11,3.45101298701299e-07,5.30562239669422e-10,8.5,51.6,25.1,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-21 04:00:00,11,2015,NA,NA,-3.3684526287142,11.038278494604,NA,NA,NA,6.95619622641509e-08,2.45361766509434e-11,3.86240991391509e-07,6.07279887971698e-10,8.2,49.7,25,76.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-21 05:00:00,11,2015,NA,NA,-2.74258862366992,30.6481769971806,NA,NA,NA,7.19950766509434e-08,2.54478018867925e-11,3.9975460495283e-07,6.30279634433962e-10,8.4,45.9,24.9,74.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-21 06:00:00,11,2015,NA,NA,-3.86400006190285,15.3363882694831,NA,NA,NA,1.01464880896226e-07,2.82017240566038e-11,5.88929386792453e-07,6.74321568396226e-10,8.4,42.4,24.9,71.9,13.48,0,11.07,0,0,14.29,0,0,61.17,0
2015-11-21 07:00:00,11,2015,NA,NA,-2.62094542263416,9.61053348454662,NA,NA,NA,8.94e-06,1.19e-09,5.45e-05,2.29e-08,8.2,40.5,25,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-21 08:00:00,11,2015,NA,NA,-1.59310919000587,5.01926501528983,NA,NA,NA,0.000174882,2.85e-08,0.00114226,6.05e-07,8.5,44,25.1,68.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-21 09:00:00,11,2015,NA,NA,-0.715309342830332,2.54311730412975,NA,NA,NA,0.000675328,1.45e-07,0.0042944,3.74e-06,8.8,42.3,25.5,66.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-21 10:00:00,11,2015,NA,NA,0.752290881662085,1.89382444576165,NA,NA,NA,0.00106104,3.19e-07,0.00681126,1.18e-05,9.4,41.9,25.4,68.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-21 11:00:00,11,2015,NA,NA,1.17307225288765,0.125735237890538,NA,NA,NA,0.001274967,4.82e-07,0.008130556,2.28e-05,9.9,40.7,25.2,71.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-21 12:00:00,11,2015,NA,NA,2.00583385128711,2.15347887194761,NA,NA,NA,0.00143113,6.15e-07,0.008892264,3.27e-05,9.6,41.8,25.2,71.9,15.58,0,29.62,0,0,8.56,0,0,46.23,0
2015-11-21 13:00:00,11,2015,NA,NA,3.61916741704925,2.48107042966738,NA,NA,NA,0.001430864,6.58e-07,0.008992512,3.67e-05,9.2,43.9,25.3,71.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-21 14:00:00,11,2015,NA,NA,2.79558475799423,3.54564780660904,NA,NA,NA,0.0013857,6.15e-07,0.00866675,3.41e-05,7.9,45.5,25.3,73.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-21 15:00:00,11,2015,NA,NA,1.40136619570176,1.51042349391405,NA,NA,NA,0.00126318,5.33e-07,0.00779908,2.87e-05,7.6,45.3,25.4,75.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-21 16:00:00,11,2015,NA,NA,0.5408993820218,-0.0841092109229059,NA,NA,NA,0.000958022,3.87e-07,0.00623426,1.99e-05,7.3,40.8,25.5,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-21 17:00:00,11,2015,NA,NA,-0.946781602715928,-0.860388171690581,NA,NA,NA,0.00044146,1.58e-07,0.00280949,7.52e-06,6.7,40.1,25.5,78.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-21 18:00:00,11,2015,NA,NA,-2.95810930887495,-1.85197912935891,NA,NA,NA,0.00031548769301848,8.99459342915811e-08,0.00200067113963039,3.47729158110883e-06,6.4,39.5,25.4,79.8,18.48,0.24,40.28,0,0,6.16,0,0,34.83,0
2015-11-21 19:00:00,11,2015,NA,NA,-2.46831459912616,-0.633661649971543,NA,NA,NA,6.34901284722222e-05,1.19767280092593e-08,0.000401695085648148,3.25652349537037e-07,6.3,51.1,25.3,80.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-21 20:00:00,11,2015,NA,NA,-2.16734661424193,1.89440189199194,NA,NA,NA,1.82096747404844e-06,2.40620517877739e-10,1.14312631568627e-05,5.07654621683968e-09,5.2,54.7,25.3,82.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-21 21:00:00,11,2015,NA,NA,-1.10298685429729,10.5331389984683,NA,NA,NA,6.05654256055363e-08,2.08032281430219e-11,3.37745282583622e-07,5.12207549019608e-10,4.9,52.6,25.4,82.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-21 22:00:00,11,2015,NA,NA,-0.409784839761559,19.1405529026121,NA,NA,NA,6.18814110854503e-08,2.11909916859122e-11,3.44903602771363e-07,5.21575369515012e-10,4.8,59.4,25.6,81.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-21 23:00:00,11,2015,NA,NA,0.175517821015011,29.2660164809531,NA,NA,NA,6.09916717798595e-08,2.09809861826698e-11,3.40010526932084e-07,5.1566443793911e-10,5.3,63.8,25.6,81.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-22 00:00:00,11,2015,NA,NA,-0.772092969704499,23.398044294221,NA,NA,1.280355861,6.16928525943396e-08,2.11564501179245e-11,3.4366820754717e-07,5.20703514150943e-10,6.5,73.5,25.6,80.9,0.13,0,66.01,0,0,3.41,0,0,30.45,0
2015-11-22 01:00:00,11,2015,NA,NA,-1.33061536187415,20.8410588351043,NA,NA,NA,6.01816233766234e-08,2.07331489964581e-11,3.3505050566706e-07,5.10145371900826e-10,6.7,68.2,25.5,80.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-22 02:00:00,11,2015,NA,NA,-0.215887212915221,22.3156843254681,NA,NA,NA,6.45041533096927e-08,2.24633841607565e-11,3.58817576832151e-07,5.5389530106383e-10,6.9,66.5,25.4,80.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-22 03:00:00,11,2015,NA,NA,-0.13066055825255,19.1765180911096,NA,NA,NA,6.20272833530106e-08,2.1520153837072e-11,3.45101298701299e-07,5.30562239669422e-10,7.1,69.4,25.3,79.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-22 04:00:00,11,2015,NA,NA,-0.910971946808105,19.9482932957772,NA,NA,NA,6.95619622641509e-08,2.45361766509434e-11,3.86240991391509e-07,6.07279887971698e-10,6.9,67.4,25.2,79.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-22 05:00:00,11,2015,NA,NA,-0.172672178485597,20.4078450013843,NA,NA,NA,7.19950766509434e-08,2.54478018867925e-11,3.9975460495283e-07,6.30279634433962e-10,6.3,62.7,25.3,80.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-22 06:00:00,11,2015,NA,NA,0.0421060634190011,1.72868387191393,NA,NA,NA,1.01464880896226e-07,2.82017240566038e-11,5.88929386792453e-07,6.74321568396226e-10,7.6,60.4,25.4,76.8,0,0.33,46.67,0,0,6.98,0,0,46.02,0
2015-11-22 07:00:00,11,2015,NA,NA,-0.0324961079392762,5.95029727214142,NA,NA,NA,9.26e-06,1.22e-09,5.67e-05,2.35e-08,7.9,59.4,25.4,75.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-22 08:00:00,11,2015,NA,NA,0.879377436379225,10.1076103775441,NA,NA,NA,0.000158866,2.63e-08,0.00103138,5.59e-07,8.4,55.3,25.4,75.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-22 09:00:00,11,2015,NA,NA,0.593847959485993,-5.16713365325406,NA,NA,NA,0.000580821,1.26e-07,0.00367805,3.25e-06,8.5,52.1,25.6,74.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-22 10:00:00,11,2015,NA,NA,2.10328267545096,-4.98825659496547,NA,NA,NA,0.0009793,2.95e-07,0.00627995,1.1e-05,8.7,51.5,25.7,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-22 11:00:00,11,2015,NA,NA,2.89196461684832,-2.87472351341228,NA,NA,NA,0.001233016,4.67e-07,0.007859488,2.21e-05,9.6,49.7,25.8,71.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-22 12:00:00,11,2015,NA,NA,3.60095965288156,-3.21950613974922,NA,NA,NA,0.00138868,5.95e-07,0.008631904,3.17e-05,10,46.9,25.6,73.9,16.3,0,51.2,0,0,6.85,0,0,25.65,0
2015-11-22 13:00:00,11,2015,NA,NA,4.4018439717333,-0.874849413553482,NA,NA,NA,0.001395948,6.41e-07,0.008775534,3.57e-05,10.2,46.4,25.4,74.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-22 14:00:00,11,2015,NA,NA,5.09037265860408,0.681037280263654,NA,NA,NA,0.001340914,5.92e-07,0.008394835,3.28e-05,10.3,46.2,25.3,71.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-22 15:00:00,11,2015,NA,NA,4.45841279975986,-3.30938419409466,NA,NA,NA,0.00119556,5.02e-07,0.00739336,2.71e-05,9.9,42.3,25.2,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-22 16:00:00,11,2015,NA,NA,2.79475597730368,-2.78217444364455,NA,NA,NA,0.000904166,3.64e-07,0.00588578,1.88e-05,9.4,42.3,25.1,73.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-22 17:00:00,11,2015,NA,NA,1.33143685796812,-3.72229289295531,NA,NA,NA,0.00036932,1.35e-07,0.00234058,6.44e-06,9,45,25,74.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-22 18:00:00,11,2015,NA,NA,0.229253783284461,-6.76946813978659,NA,NA,NA,0.00031548769301848,8.99459342915811e-08,0.00200067113963039,3.47729158110883e-06,8.5,44.3,24.9,75.9,17.75,0,31.8,0,0,28.39,0,0,22.07,0
2015-11-22 19:00:00,11,2015,NA,NA,-0.402674350596866,-7.95389710822049,NA,NA,NA,6.34901284722222e-05,1.19767280092593e-08,0.000401695085648148,3.25652349537037e-07,8.1,47.8,24.9,75.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-22 20:00:00,11,2015,NA,NA,-0.423537263132716,-8.93291718989355,NA,NA,NA,1.82096747404844e-06,2.40620517877739e-10,1.14312631568627e-05,5.07654621683968e-09,7.8,46.9,24.9,76.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-22 21:00:00,11,2015,NA,NA,-0.500379239575266,-8.94525318851345,NA,NA,NA,6.05654256055363e-08,2.08032281430219e-11,3.37745282583622e-07,5.12207549019608e-10,8,49.9,24.9,75.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-22 22:00:00,11,2015,NA,NA,-0.504187997211128,-7.91417152033355,NA,NA,NA,6.18814110854503e-08,2.11909916859122e-11,3.44903602771363e-07,5.21575369515012e-10,8.4,51.6,24.8,74.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-22 23:00:00,11,2015,NA,NA,-0.0603073583942429,-7.14277781188895,NA,NA,NA,6.09916717798595e-08,2.09809861826698e-11,3.40010526932084e-07,5.1566443793911e-10,8.5,52.1,24.8,74.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-23 00:00:00,11,2015,NA,NA,-0.286174250369168,-5.78951317701151,NA,NA,0.9282479354,6.16928525943396e-08,2.11564501179245e-11,3.4366820754717e-07,5.20703514150943e-10,8.9,53.5,24.7,73,15.26,0,40.95,0,0,19.79,0,0,24,0
2015-11-23 01:00:00,11,2015,NA,NA,-0.0703429258692764,-5.16369828314073,NA,NA,NA,6.01816233766234e-08,2.07331489964581e-11,3.3505050566706e-07,5.10145371900826e-10,9.3,55.9,24.6,71.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-23 02:00:00,11,2015,NA,NA,-0.243357938825425,-5.82200816902639,NA,NA,NA,6.45041533096927e-08,2.24633841607565e-11,3.58817576832151e-07,5.5389530106383e-10,9,55.8,24.5,70.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-23 03:00:00,11,2015,NA,NA,-0.043712515058019,-5.52462546118761,NA,NA,NA,6.20272833530106e-08,2.1520153837072e-11,3.45101298701299e-07,5.30562239669422e-10,9.1,50.4,24.3,69.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-23 04:00:00,11,2015,NA,NA,-0.352937639451017,-5.81232295172193,NA,NA,NA,6.95619622641509e-08,2.45361766509434e-11,3.86240991391509e-07,6.07279887971698e-10,8.9,51.6,24.2,69.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-23 05:00:00,11,2015,NA,NA,0.0739729725914263,-6.03648219830191,NA,NA,NA,7.19950766509434e-08,2.54478018867925e-11,3.9975460495283e-07,6.30279634433962e-10,8.8,53.4,24.2,66.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-23 06:00:00,11,2015,NA,NA,-0.0713664611550735,-6.31407236452523,NA,NA,NA,1.01464880896226e-07,2.82017240566038e-11,5.88929386792453e-07,6.74321568396226e-10,8.5,50.6,24.1,65.7,14.7,0.12,27.07,0,0,29.75,0,0,28.35,0
2015-11-23 07:00:00,11,2015,NA,NA,-0.442560866577511,-4.28555564480924,NA,NA,NA,8.35e-06,1.13e-09,5.04e-05,2.18e-08,8.4,53.8,24,68.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-23 08:00:00,11,2015,NA,NA,0.352282415069895,-7.29252450862525,NA,NA,NA,0.000153276,2.56e-08,0.00099268,5.43e-07,8.3,47.2,24.2,62.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-23 09:00:00,11,2015,NA,NA,1.8052309254596,-6.04417184618219,NA,NA,NA,0.000752263,1.61e-07,0.00479615,4.15e-06,7.5,48.2,24.6,62.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-23 10:00:00,11,2015,NA,NA,2.74093988185497,-6.26930087495529,NA,NA,NA,0.00072976,2.24e-07,0.00465794,8.35e-06,8.1,50.7,24.4,65.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-23 11:00:00,11,2015,NA,NA,4.93039718526733,-2.63168204392685,NA,NA,NA,0.001243949,4.71e-07,0.007930132,2.22e-05,8.3,50.5,24.4,63.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-23 12:00:00,11,2015,NA,NA,6.4965206169819,-1.25017699075304,NA,NA,NA,0.001311835,5.61e-07,0.008160588,2.98e-05,8.5,54.5,24.4,64.7,17.33,0,9.6,0,0,37.41,0,0,35.66,0
2015-11-23 13:00:00,11,2015,NA,NA,6.52175444094396,0.132177195952005,NA,NA,NA,0.001382732,6.35e-07,0.008693406,3.54e-05,7.4,52.5,24.4,63.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-23 14:00:00,11,2015,NA,NA,8.43096197254649,4.25847054422118,NA,NA,NA,0.001179088,5.1e-07,0.00741232,2.82e-05,7.5,50,24.5,66.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-23 15:00:00,11,2015,NA,NA,5.01117047790916,-4.50048196340316,NA,NA,NA,0.00100881,4.18e-07,0.00627286,2.24e-05,8.1,54,24.6,65.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-23 16:00:00,11,2015,NA,NA,4.6110492560774,-5.48533294100301,NA,NA,NA,0.000834058,3.35e-07,0.00543214,1.72e-05,7.9,54.1,24.6,65.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-23 17:00:00,11,2015,NA,NA,3.04250286803689,-6.44640918186119,NA,NA,NA,0.00053348,1.88e-07,0.00340762,8.9e-06,8.5,54.2,24.6,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-23 18:00:00,11,2015,NA,NA,1.70206368628887,-9.42621181228649,NA,NA,NA,0.00031548769301848,8.99459342915811e-08,0.00200067113963039,3.47729158110883e-06,7.7,58.6,24.5,66,8.82,0,9.25,0,0,46.23,0,0,35.7,0
2015-11-23 19:00:00,11,2015,NA,NA,0.765187229118988,-9.85876117091549,NA,NA,NA,6.34901284722222e-05,1.19767280092593e-08,0.000401695085648148,3.25652349537037e-07,7.3,61.8,24.5,65.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-23 20:00:00,11,2015,NA,NA,0.317762809399358,-9.92264446141873,NA,NA,NA,1.82096747404844e-06,2.40620517877739e-10,1.14312631568627e-05,5.07654621683968e-09,7.8,55.5,24.5,66.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-23 21:00:00,11,2015,NA,NA,-0.173887171940012,-10.7167818624972,NA,NA,NA,6.05654256055363e-08,2.08032281430219e-11,3.37745282583622e-07,5.12207549019608e-10,7.6,57.1,24.5,67.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-23 22:00:00,11,2015,NA,NA,-0.795544919532903,-10.078009428186,NA,NA,NA,6.18814110854503e-08,2.11909916859122e-11,3.44903602771363e-07,5.21575369515012e-10,7.6,73,24.4,65.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-23 23:00:00,11,2015,NA,NA,0.251335317367194,-10.3087593287621,NA,NA,NA,6.09916717798595e-08,2.09809861826698e-11,3.40010526932084e-07,5.1566443793911e-10,6.8,70.5,24.5,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-24 00:00:00,11,2015,NA,NA,0.103873041927989,-10.1632177454514,NA,NA,NA,6.16928525943396e-08,2.11564501179245e-11,3.4366820754717e-07,5.20703514150943e-10,7.5,65.1,24.4,69.1,18.01,0,10.31,0,0,37.39,0,0,34.29,0
2015-11-24 01:00:00,11,2015,NA,NA,-0.242610055783964,-9.50939195418089,NA,NA,NA,6.01816233766234e-08,2.07331489964581e-11,3.3505050566706e-07,5.10145371900826e-10,7.5,73.2,24.4,68.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-24 02:00:00,11,2015,NA,NA,-0.182121861638085,-8.88370120436244,NA,NA,NA,6.45041533096927e-08,2.24633841607565e-11,3.58817576832151e-07,5.5389530106383e-10,7.4,72.7,24.5,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-24 03:00:00,11,2015,NA,NA,0.125404137223982,-9.88459045508405,NA,NA,NA,6.20272833530106e-08,2.1520153837072e-11,3.45101298701299e-07,5.30562239669422e-10,6.8,65.8,24.4,66.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-24 04:00:00,11,2015,NA,NA,-0.120414165832504,-9.19286134880435,NA,NA,NA,6.95619622641509e-08,2.45361766509434e-11,3.86240991391509e-07,6.07279887971698e-10,6.7,66.4,24.3,71.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-24 05:00:00,11,2015,NA,NA,0.370736922146968,-4.91055689135827,NA,NA,NA,7.19950766509434e-08,2.54478018867925e-11,3.9975460495283e-07,6.30279634433962e-10,8,80,24.4,70.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-24 06:00:00,11,2015,NA,NA,0.181785969406556,9.88187441112044,NA,NA,NA,1.01464880896226e-07,2.82017240566038e-11,5.88929386792453e-07,6.74321568396226e-10,8.6,77.4,24.4,71,21.26,0,4.62,0,0,8.87,0,0,65.25,0
2015-11-24 07:00:00,11,2015,NA,NA,1.42984170175821,14.15667621464,NA,NA,NA,9.23e-06,1.22e-09,5.65e-05,2.35e-08,8.5,74.5,24.3,70.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-24 08:00:00,11,2015,NA,NA,8.49961693631723,18.253895045061,NA,NA,NA,0.000172386,2.82e-08,0.00112498,5.98e-07,8.4,72,24.4,68.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-24 09:00:00,11,2015,NA,NA,14.0233492312401,103.04406443849,NA,NA,NA,0.000634986,1.37e-07,0.0040313,3.53e-06,8.4,72.2,24.7,66.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-24 10:00:00,11,2015,NA,NA,8.46211447757315,13.6801114886763,NA,NA,NA,0.00104158,3.13e-07,0.00668477,1.16e-05,9,66.7,24.8,66.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-24 11:00:00,11,2015,NA,NA,13.2224320003486,24.1386121135804,NA,NA,NA,0.001241414,4.7e-07,0.007913752,2.22e-05,8.9,64.2,24.7,67.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-24 12:00:00,11,2015,NA,NA,13.1696117276776,27.995550757065,NA,NA,NA,0.00140275,6.02e-07,0.0087182,3.2e-05,9.1,63.8,24.6,66.6,11.91,0,9.89,0,0,6.29,0,0,71.91,0
2015-11-24 13:00:00,11,2015,NA,NA,12.2010931742503,18.5747692400421,NA,NA,NA,0.001428498,6.57e-07,0.008977809,3.66e-05,8.7,60.5,24.6,64.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-24 14:00:00,11,2015,NA,NA,8.24628787426446,3.74904866743323,NA,NA,NA,0.001363048,6.04e-07,0.00852922,3.35e-05,8.5,60,24.6,64.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-24 15:00:00,11,2015,NA,NA,6.35233719550159,1.90221616598675,NA,NA,NA,0.001158885,4.86e-07,0.00717331,2.61e-05,8.1,65.3,24.7,66.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-24 16:00:00,11,2015,NA,NA,5.08386149890101,-1.1887679263721,NA,NA,NA,0.000788549,3.16e-07,0.00513767,1.62e-05,8.2,67.4,24.7,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-24 17:00:00,11,2015,NA,NA,2.45156515860219,-3.82574082934103,NA,NA,NA,0.00038284,1.4e-07,0.00242846,6.64e-06,8.8,68.8,24.6,69.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-24 18:00:00,11,2015,-0.124,NA,1.73583129284585,-7.0136570822877,NA,NA,NA,0.00031548769301848,8.99459342915811e-08,0.00200067113963039,3.47729158110883e-06,8.9,71.9,24.6,70.9,19.15,0,7.66,0,0,10.08,1.21,0,61.9,0
2015-11-24 19:00:00,11,2015,-0.001111111,NA,0.374101219392794,-6.24203764969455,NA,NA,NA,6.34901284722222e-05,1.19767280092593e-08,0.000401695085648148,3.25652349537037e-07,8.7,72.6,24.6,71.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-24 20:00:00,11,2015,0.111666667,NA,0.358252111801303,-4.88946523333421,NA,NA,NA,1.82096747404844e-06,2.40620517877739e-10,1.14312631568627e-05,5.07654621683968e-09,9,72.1,24.6,71.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-24 21:00:00,11,2015,0.195,NA,-0.0896491717947754,-3.88728939038021,NA,NA,NA,6.05654256055363e-08,2.08032281430219e-11,3.37745282583622e-07,5.12207549019608e-10,8.3,74.2,24.6,71.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-24 22:00:00,11,2015,0.190833333,NA,0.275881050331715,-2.36557600619393,NA,NA,NA,6.18814110854503e-08,2.11909916859122e-11,3.44903602771363e-07,5.21575369515012e-10,9,70.9,24.6,72.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-24 23:00:00,11,2015,0.07,NA,0.539021122658755,-1.83302224000354,NA,NA,NA,6.09916717798595e-08,2.09809861826698e-11,3.40010526932084e-07,5.1566443793911e-10,8.7,74,24.6,71.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-25 00:00:00,11,2015,0.01,NA,0.23387106755236,-1.17054007161551,NA,NA,NA,6.16928525943396e-08,2.11564501179245e-11,3.4366820754717e-07,5.20703514150943e-10,8.6,71.8,24.5,72,9.48,0,8.08,0,0,25.53,0.7,0,56.21,0
2015-11-25 01:00:00,11,2015,-0.039166667,NA,0.20407418863052,-0.029815762936949,NA,NA,NA,6.01816233766234e-08,2.07331489964581e-11,3.3505050566706e-07,5.10145371900826e-10,8.6,73.8,24.4,70.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-25 02:00:00,11,2015,-0.015833333,NA,-0.453158422622492,1.36571951913486,NA,NA,NA,6.45041533096927e-08,2.24633841607565e-11,3.58817576832151e-07,5.5389530106383e-10,8.1,70,24.3,70.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-25 03:00:00,11,2015,-0.01,NA,-0.502989199310446,-0.0847433624424593,NA,NA,NA,6.20272833530106e-08,2.1520153837072e-11,3.45101298701299e-07,5.30562239669422e-10,8.1,69,24.1,70.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-25 04:00:00,11,2015,-0.036666667,NA,-0.500634092821602,0.827928767484521,NA,NA,NA,6.95619622641509e-08,2.45361766509434e-11,3.86240991391509e-07,6.07279887971698e-10,8.2,71,24,69.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-25 05:00:00,11,2015,-0.026666667,NA,-0.161727663487721,-1.19148818994895,NA,NA,NA,7.19950766509434e-08,2.54478018867925e-11,3.9975460495283e-07,6.30279634433962e-10,8.2,59.1,24,70.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
