"date","no","oh","hono","hour","jhono","jhno3"
2023-03-20 14:00:00,NA,NA,NA,14,0.001447861,5.76e-07
2023-03-20 15:00:00,NA,NA,NA,15,0.001291437,4.65e-07
2023-03-20 16:00:00,NA,NA,NA,16,0.000902753,2.75e-07
2023-03-20 17:00:00,NA,NA,NA,17,0.000360203,8.84e-08
2023-03-20 18:00:00,NA,NA,NA,18,7.17e-05,1.23e-08
2023-03-20 19:00:00,NA,NA,NA,19,2.01e-07,4.24e-11
2023-03-20 20:00:00,NA,NA,NA,20,3.16e-08,1.21e-11
2023-03-20 21:00:00,NA,NA,NA,21,9.67e-09,5.05e-12
2023-03-20 22:00:00,NA,NA,NA,22,5.2e-08,1.68e-11
2023-03-20 23:00:00,NA,NA,NA,23,3.82e-08,1.29e-11
2023-03-21 00:00:00,NA,NA,NA,0,-4.82e-09,6.28e-13
2023-03-21 01:00:00,NA,NA,NA,1,-2.08e-08,-4.51e-12
2023-03-21 02:00:00,NA,NA,NA,2,-5.71e-09,-2.76e-13
2023-03-21 03:00:00,NA,NA,NA,3,5.91e-08,1.8e-11
2023-03-21 04:00:00,NA,NA,NA,4,2.72e-08,8.86e-12
2023-03-21 05:00:00,NA,NA,NA,5,2.46e-08,8.76e-12
2023-03-21 06:00:00,NA,NA,NA,6,6.66e-06,6.58e-10
2023-03-21 07:00:00,NA,NA,NA,7,0.000146871,2.13e-08
2023-03-21 08:00:00,NA,NA,NA,8,0.000373919,6.42e-08
2023-03-21 09:00:00,NA,NA,NA,9,0.000663707,1.45e-07
2023-03-21 10:00:00,NA,NA,NA,10,0.001088509,3.14e-07
2023-03-21 11:00:00,NA,NA,NA,11,0.00153211,5.49e-07
2023-03-21 12:00:00,NA,NA,NA,12,0.001622435,6.5e-07
2023-03-21 13:00:00,NA,NA,NA,13,0.001588501,6.58e-07
2023-03-21 14:00:00,NA,NA,NA,14,0.001369811,5.42e-07
2023-03-21 15:00:00,NA,NA,NA,15,0.000821769,3.04e-07
2023-03-21 16:00:00,NA,NA,NA,16,0.000527645,1.71e-07
2023-03-21 17:00:00,NA,NA,NA,17,0.000375168,9.25e-08
2023-03-21 18:00:00,NA,NA,NA,18,0.000108677,1.69e-08
2023-03-21 19:00:00,NA,NA,NA,19,3.37e-07,6.63e-11
2023-03-21 20:00:00,NA,NA,NA,20,1.86e-08,8.33e-12
2023-03-21 21:00:00,NA,NA,NA,21,3.84e-08,1.32e-11
2023-03-21 22:00:00,NA,NA,NA,22,2.72e-08,9.49e-12
2023-03-21 23:00:00,NA,NA,NA,23,3.64e-08,1.15e-11
2023-03-22 00:00:00,NA,NA,NA,0,1.68e-08,7.22e-12
2023-03-22 01:00:00,NA,NA,NA,1,2.77e-08,9.7e-12
2023-03-22 02:00:00,NA,NA,NA,2,1.28e-08,5.5e-12
2023-03-22 03:00:00,NA,NA,NA,3,-1.94e-08,-3.29e-12
2023-03-22 04:00:00,NA,NA,NA,4,4.9e-08,1.52e-11
2023-03-22 05:00:00,NA,NA,NA,5,1.55e-08,5.99e-12
2023-03-22 06:00:00,NA,NA,NA,6,1.21e-05,1.12e-09
2023-03-22 07:00:00,NA,NA,NA,7,0.000323716,3.88e-08
2023-03-22 08:00:00,NA,NA,NA,8,0.000904571,1.4e-07
2023-03-22 09:00:00,NA,NA,NA,9,0.001284895,2.68e-07
2023-03-22 10:00:00,NA,NA,NA,10,0.001497281,4.4e-07
2023-03-22 11:00:00,NA,NA,NA,11,0.001620429,5.84e-07
2023-03-22 12:00:00,NA,NA,NA,12,0.001678277,6.75e-07
2023-03-22 13:00:00,NA,NA,NA,13,0.001666177,6.93e-07
2023-03-22 14:00:00,NA,NA,NA,14,0.00159501,6.3e-07
2023-03-22 15:00:00,NA,NA,NA,15,0.001442496,5.09e-07
2023-03-22 16:00:00,NA,NA,NA,16,0.00114268,3.33e-07
2023-03-22 17:00:00,NA,NA,NA,17,0.000599399,1.31e-07
2023-03-22 18:00:00,NA,NA,NA,18,0.000111402,1.75e-08
2023-03-22 19:00:00,NA,NA,NA,19,2.75e-07,3.54e-11
2023-03-22 20:00:00,NA,NA,NA,20,6.45e-08,2.22e-11
2023-03-22 21:00:00,NA,NA,NA,21,2.96e-08,9.73e-12
2023-03-22 22:00:00,NA,NA,NA,22,5.48e-09,2.7e-12
2023-03-22 23:00:00,NA,NA,NA,23,3.58e-09,2.51e-12
2023-03-23 00:00:00,NA,NA,NA,0,3.76e-08,1.15e-11
2023-03-23 01:00:00,NA,NA,NA,1,4.07e-08,1.29e-11
2023-03-23 02:00:00,NA,NA,NA,2,1.63e-08,5.64e-12
2023-03-23 03:00:00,NA,NA,NA,3,9.73e-09,3.97e-12
2023-03-23 04:00:00,NA,NA,NA,4,7.16e-08,2.2e-11
2023-03-23 05:00:00,NA,NA,NA,5,7.96e-08,2.52e-11
2023-03-23 06:00:00,NA,NA,NA,6,1.33e-05,1.26e-09
2023-03-23 07:00:00,NA,NA,NA,7,0.000331912,4e-08
2023-03-23 08:00:00,NA,NA,NA,8,0.000914565,1.42e-07
2023-03-23 09:00:00,NA,NA,NA,9,0.001290315,2.7e-07
2023-03-23 10:00:00,NA,NA,NA,10,0.001504846,4.45e-07
2023-03-23 11:00:00,NA,NA,NA,11,0.001627529,5.92e-07
2023-03-23 12:00:00,NA,NA,NA,12,0.001682413,6.86e-07
2023-03-23 13:00:00,NA,NA,NA,13,0.001666313,6.99e-07
2023-03-23 14:00:00,NA,NA,NA,14,0.001590213,6.36e-07
2023-03-23 15:00:00,NA,NA,NA,15,0.001444955,5.2e-07
2023-03-23 16:00:00,NA,NA,NA,16,0.00113793,3.4e-07
2023-03-23 17:00:00,NA,NA,NA,17,0.000594564,1.34e-07
2023-03-23 18:00:00,NA,NA,NA,18,0.000106312,1.74e-08
2023-03-23 19:00:00,NA,NA,NA,19,2.98e-07,4.68e-11
2023-03-23 20:00:00,NA,NA,NA,20,3.6e-08,1.27e-11
2023-03-23 21:00:00,NA,NA,NA,21,2.92e-08,9.42e-12
2023-03-23 22:00:00,NA,NA,NA,22,5.99e-08,1.85e-11
2023-03-23 23:00:00,NA,NA,NA,23,5.19e-08,1.67e-11
2023-03-24 00:00:00,NA,NA,NA,0,-7.42e-09,-3.83e-13
2023-03-24 01:00:00,NA,NA,NA,1,4.5e-09,2.7e-12
2023-03-24 02:00:00,NA,NA,NA,2,7.17e-10,1.55e-12
2023-03-24 03:00:00,NA,NA,NA,3,4.21e-08,1.4e-11
2023-03-24 04:00:00,NA,NA,NA,4,-1.82e-08,-4.8e-12
2023-03-24 05:00:00,NA,NA,NA,5,2.12e-08,7.86e-12
2023-03-24 06:00:00,NA,NA,NA,6,6.52e-06,6.64e-10
2023-03-24 07:00:00,NA,NA,NA,7,0.000156578,2.2e-08
2023-03-24 08:00:00,NA,NA,NA,8,0.000682125,1.12e-07
2023-03-24 09:00:00,NA,NA,NA,9,0.001227316,2.61e-07
2023-03-24 10:00:00,NA,NA,NA,10,0.001491068,4.42e-07
2023-03-24 11:00:00,NA,NA,NA,11,0.001621455,5.87e-07
2023-03-24 12:00:00,NA,NA,NA,12,0.001684108,6.79e-07
2023-03-24 13:00:00,NA,NA,NA,13,0.001682132,6.96e-07
2023-03-24 14:00:00,NA,NA,NA,14,0.001543678,6.11e-07
2023-03-24 15:00:00,NA,NA,NA,15,0.001408401,5.03e-07
2023-03-24 16:00:00,NA,NA,NA,16,0.000898431,2.83e-07
2023-03-24 17:00:00,NA,NA,NA,17,0.000438913,1.07e-07
2023-03-24 18:00:00,NA,NA,NA,18,8.73e-05,1.46e-08
2023-03-24 19:00:00,NA,NA,NA,19,3.06e-07,6.18e-11
2023-03-24 20:00:00,NA,NA,NA,20,2.27e-09,1.98e-12
2023-03-24 21:00:00,NA,NA,NA,21,4.29e-08,1.39e-11
2023-03-24 22:00:00,NA,NA,NA,22,6.97e-08,2.14e-11
2023-03-24 23:00:00,NA,NA,NA,23,7.4e-08,2.26e-11
2023-03-25 00:00:00,NA,NA,NA,0,4.4e-08,1.43e-11
2023-03-25 01:00:00,NA,NA,NA,1,6.75e-09,3.21e-12
2023-03-25 02:00:00,NA,NA,NA,2,-9.92e-10,6.71e-13
2023-03-25 03:00:00,NA,NA,NA,3,4.31e-08,1.39e-11
2023-03-25 04:00:00,NA,NA,NA,4,5.92e-08,1.82e-11
2023-03-25 05:00:00,NA,NA,NA,5,5.27e-08,1.65e-11
2023-03-25 06:00:00,NA,NA,NA,6,1.53e-05,1.48e-09
2023-03-25 07:00:00,NA,NA,NA,7,0.000301702,3.8e-08
2023-03-25 08:00:00,NA,NA,NA,8,0.000883906,1.39e-07
2023-03-25 09:00:00,NA,NA,NA,9,0.001223043,2.58e-07
2023-03-25 10:00:00,NA,NA,NA,10,0.00140936,4.22e-07
2023-03-25 11:00:00,NA,NA,NA,11,0.001626115,5.9e-07
2023-03-25 12:00:00,NA,NA,NA,12,0.001690421,6.87e-07
2023-03-25 13:00:00,NA,NA,NA,13,0.001608604,6.78e-07
2023-03-25 14:00:00,NA,NA,NA,14,0.001592733,6.35e-07
2023-03-25 15:00:00,NA,NA,NA,15,0.001441346,5.17e-07
2023-03-25 16:00:00,NA,NA,NA,16,0.001113634,3.31e-07
2023-03-25 17:00:00,NA,NA,NA,17,0.000610371,1.33e-07
2023-03-25 18:00:00,NA,NA,NA,18,0.00011181,1.76e-08
2023-03-25 19:00:00,NA,NA,NA,19,2.78e-07,3.32e-11
2023-03-25 20:00:00,NA,NA,NA,20,4.11e-08,1.28e-11
2023-03-25 21:00:00,NA,NA,NA,21,6.04e-08,1.86e-11
2023-03-25 22:00:00,NA,NA,NA,22,7.86e-08,2.42e-11
2023-03-25 23:00:00,NA,NA,NA,23,2.76e-08,9.46e-12
2023-03-26 00:00:00,NA,NA,NA,0,8.58e-08,2.58e-11
2023-03-26 01:00:00,NA,NA,NA,1,6.53e-08,2.03e-11
2023-03-26 02:00:00,NA,NA,NA,2,1.82e-08,6.59e-12
2023-03-26 03:00:00,NA,NA,NA,3,2.13e-08,7.84e-12
2023-03-26 04:00:00,NA,NA,NA,4,2.6e-08,9.69e-12
2023-03-26 05:00:00,NA,NA,NA,5,3.87e-08,1.24e-11
2023-03-26 06:00:00,NA,NA,NA,6,1.66e-05,1.62e-09
2023-03-26 07:00:00,NA,NA,NA,7,0.000342673,4.27e-08
2023-03-26 08:00:00,NA,NA,NA,8,0.000904163,1.43e-07
2023-03-26 09:00:00,NA,NA,NA,9,0.00127651,2.72e-07
2023-03-26 10:00:00,NA,NA,NA,10,0.001494626,4.52e-07
2023-03-26 11:00:00,NA,NA,NA,11,0.001616185,5.97e-07
2023-03-26 12:00:00,NA,NA,NA,12,0.001666751,6.87e-07
2023-03-26 13:00:00,NA,NA,NA,13,0.001652409,7.01e-07
2023-03-26 14:00:00,NA,NA,NA,14,0.001572438,6.36e-07
2023-03-26 15:00:00,NA,NA,NA,15,0.001416261,5.17e-07
2023-03-26 16:00:00,NA,NA,NA,16,0.001137988,3.44e-07
2023-03-26 17:00:00,NA,NA,NA,17,0.000644777,1.4e-07
2023-03-26 18:00:00,NA,NA,NA,18,0.0001182,1.81e-08
2023-03-26 19:00:00,NA,NA,NA,19,3.07e-07,4.99e-11
2023-03-26 20:00:00,NA,NA,NA,20,4.37e-08,1.46e-11
2023-03-26 21:00:00,NA,NA,NA,21,9.81e-08,2.92e-11
2023-03-26 22:00:00,NA,NA,NA,22,5.03e-08,1.56e-11
2023-03-26 23:00:00,NA,NA,NA,23,-4.04e-09,4.86e-13
2023-03-27 00:00:00,NA,NA,NA,0,2.15e-08,7.69e-12
2023-03-27 01:00:00,NA,NA,NA,1,1.04e-07,3.18e-11
2023-03-27 02:00:00,NA,NA,NA,2,8.35e-08,2.58e-11
2023-03-27 03:00:00,NA,NA,NA,3,3.99e-08,1.28e-11
2023-03-27 04:00:00,NA,NA,NA,4,8.61e-08,2.58e-11
2023-03-27 05:00:00,NA,NA,NA,5,2.83e-08,9.15e-12
2023-03-27 06:00:00,NA,NA,NA,6,1.77e-05,1.74e-09
2023-03-27 07:00:00,NA,NA,NA,7,0.000330738,4.26e-08
2023-03-27 08:00:00,NA,NA,NA,8,0.000883312,1.42e-07
2023-03-27 09:00:00,NA,NA,NA,9,0.00124264,2.68e-07
2023-03-27 10:00:00,NA,NA,NA,10,0.001472724,4.54e-07
2023-03-27 11:00:00,NA,NA,NA,11,0.001592885,5.99e-07
2023-03-27 12:00:00,NA,NA,NA,12,0.001643299,6.91e-07
2023-03-27 13:00:00,NA,NA,NA,13,0.001626459,7.02e-07
2023-03-27 14:00:00,NA,NA,NA,14,0.001519345,6.26e-07
2023-03-27 15:00:00,NA,NA,NA,15,0.001329463,4.96e-07
2023-03-27 16:00:00,NA,NA,NA,16,0.001084289,3.34e-07
2023-03-27 17:00:00,NA,NA,NA,17,0.000608648,1.36e-07
2023-03-27 18:00:00,NA,NA,NA,18,0.000106332,1.69e-08
2023-03-27 19:00:00,NA,NA,NA,19,2.42e-07,3.09e-11
2023-03-27 20:00:00,NA,NA,NA,20,1.59e-08,7.46e-12
2023-03-27 21:00:00,NA,NA,NA,21,5.44e-08,1.73e-11
2023-03-27 22:00:00,NA,NA,NA,22,6.47e-08,1.95e-11
2023-03-27 23:00:00,NA,NA,NA,23,8.21e-08,2.55e-11
2023-03-28 00:00:00,NA,NA,NA,0,5.51e-08,1.69e-11
2023-03-28 01:00:00,NA,NA,NA,1,6.6e-08,2.04e-11
2023-03-28 02:00:00,NA,NA,NA,2,1.81e-08,6.67e-12
2023-03-28 03:00:00,NA,NA,NA,3,1.26e-08,4.38e-12
2023-03-28 04:00:00,NA,NA,NA,4,6.2e-08,1.95e-11
2023-03-28 05:00:00,NA,NA,NA,5,4.54e-08,1.46e-11
2023-03-28 06:00:00,NA,NA,NA,6,1.59e-05,1.62e-09
2023-03-28 07:00:00,NA,NA,NA,7,0.000281976,3.75e-08
2023-03-28 08:00:00,NA,NA,NA,8,0.000785082,1.27e-07
2023-03-28 09:00:00,NA,NA,NA,9,0.001163347,2.52e-07
2023-03-28 10:00:00,NA,NA,NA,10,0.001388854,4.2e-07
2023-03-28 11:00:00,NA,NA,NA,11,0.001532609,5.65e-07
2023-03-28 12:00:00,NA,NA,NA,12,0.001598655,6.59e-07
2023-03-28 13:00:00,NA,NA,NA,13,0.001569021,6.64e-07
2023-03-28 14:00:00,NA,NA,NA,14,0.001445967,5.84e-07
2023-03-28 15:00:00,NA,NA,NA,15,0.00130915,4.76e-07
2023-03-28 16:00:00,NA,NA,NA,16,0.001014291,3.06e-07
2023-03-28 17:00:00,NA,NA,NA,17,0.000546936,1.21e-07
2023-03-28 18:00:00,NA,NA,NA,18,0.000101187,1.59e-08
2023-03-28 19:00:00,NA,NA,NA,19,2.72e-07,4.78e-11
2023-03-28 20:00:00,NA,NA,NA,20,5.6e-08,1.96e-11
2023-03-28 21:00:00,NA,NA,NA,21,7.93e-08,2.42e-11
2023-03-28 22:00:00,NA,NA,NA,22,7.63e-08,2.41e-11
2023-03-28 23:00:00,NA,NA,NA,23,7.94e-08,2.48e-11
2023-03-29 00:00:00,NA,NA,NA,0,9.35e-08,2.8e-11
2023-03-29 01:00:00,NA,NA,NA,1,7.49e-08,2.33e-11
2023-03-29 02:00:00,NA,NA,NA,2,1.41e-08,6.18e-12
2023-03-29 03:00:00,NA,NA,NA,3,2.08e-08,7.04e-12
2023-03-29 04:00:00,NA,NA,NA,4,-3.01e-09,7.26e-13
2023-03-29 05:00:00,NA,NA,NA,5,1.86e-08,7e-12
2023-03-29 06:00:00,NA,NA,NA,6,1.76e-05,1.78e-09
2023-03-29 07:00:00,NA,NA,NA,7,0.000317852,4.13e-08
2023-03-29 08:00:00,NA,NA,NA,8,0.000870223,1.4e-07
2023-03-29 09:00:00,NA,NA,NA,9,0.001246493,2.71e-07
2023-03-29 10:00:00,NA,NA,NA,10,0.001468483,4.5e-07
2023-03-29 11:00:00,NA,NA,NA,11,0.001600254,5.98e-07
2023-03-29 12:00:00,NA,NA,NA,12,0.001647128,6.88e-07
2023-03-29 13:00:00,NA,NA,NA,13,0.001633249,6.96e-07
2023-03-29 14:00:00,NA,NA,NA,14,0.001547842,6.28e-07
2023-03-29 15:00:00,NA,NA,NA,15,0.001394089,5.13e-07
2023-03-29 16:00:00,NA,NA,NA,16,0.001141119,3.53e-07
2023-03-29 17:00:00,NA,NA,NA,17,0.000668555,1.5e-07
2023-03-29 18:00:00,NA,NA,NA,18,0.000145595,2.29e-08
2023-03-29 19:00:00,NA,NA,NA,19,7.78e-07,1.21e-10
2023-03-29 20:00:00,NA,NA,NA,20,3.5e-08,1.08e-11
2023-03-29 21:00:00,NA,NA,NA,21,-5.27e-08,-1.39e-11
2023-03-29 22:00:00,NA,NA,NA,22,6.69e-08,2.15e-11
2023-03-29 23:00:00,NA,NA,NA,23,6.18e-08,1.98e-11
2023-03-30 00:00:00,NA,NA,NA,0,6.52e-08,2.05e-11
2023-03-30 01:00:00,NA,NA,NA,1,8.58e-08,2.63e-11
2023-03-30 02:00:00,NA,NA,NA,2,2.22e-08,8.49e-12
2023-03-30 03:00:00,NA,NA,NA,3,6.93e-08,2.11e-11
2023-03-30 04:00:00,NA,NA,NA,4,5.5e-08,1.71e-11
2023-03-30 05:00:00,NA,NA,NA,5,2.01e-08,7.5e-12
2023-03-30 06:00:00,NA,NA,NA,6,1.24e-05,1.24e-09
2023-03-30 07:00:00,NA,NA,NA,7,0.000223123,3.14e-08
2023-03-30 08:00:00,NA,NA,NA,8,0.000664081,1.1e-07
2023-03-30 09:00:00,NA,NA,NA,9,0.001100675,2.39e-07
2023-03-30 10:00:00,NA,NA,NA,10,0.001458146,4.36e-07
2023-03-30 11:00:00,NA,NA,NA,11,0.00160705,5.94e-07
2023-03-30 12:00:00,NA,NA,NA,12,0.001636584,6.77e-07
2023-03-30 13:00:00,NA,NA,NA,13,0.001584692,6.73e-07
2023-03-30 14:00:00,NA,NA,NA,14,0.001468087,6e-07
2023-03-30 15:00:00,NA,NA,NA,15,0.001233293,4.62e-07
2023-03-30 16:00:00,NA,NA,NA,16,0.000952731,3.01e-07
2023-03-30 17:00:00,NA,NA,NA,17,0.000451119,1.13e-07
2023-03-30 18:00:00,NA,NA,NA,18,0.000110205,1.93e-08
2023-03-30 19:00:00,NA,NA,NA,19,6e-07,7.77e-11
2023-03-30 20:00:00,NA,NA,NA,20,2.95e-08,1.4e-11
2023-03-30 21:00:00,NA,NA,NA,21,5.61e-09,3.41e-12
2023-03-30 22:00:00,NA,NA,NA,22,8.93e-08,2.77e-11
2023-03-30 23:00:00,NA,NA,NA,23,4.58e-08,1.42e-11
2023-03-31 00:00:00,NA,NA,NA,0,5.41e-08,1.69e-11
2023-03-31 01:00:00,NA,NA,NA,1,7.24e-08,2.22e-11
2023-03-31 02:00:00,NA,NA,NA,2,-5.62e-09,1.91e-13
2023-03-31 03:00:00,NA,NA,NA,3,3.04e-08,9.88e-12
2023-03-31 04:00:00,NA,NA,NA,4,1.04e-07,3.15e-11
2023-03-31 05:00:00,NA,NA,NA,5,6.51e-08,2.04e-11
2023-03-31 06:00:00,NA,NA,NA,6,1.23e-05,1.23e-09
2023-03-31 07:00:00,NA,NA,NA,7,0.000229725,3.12e-08
2023-03-31 08:00:00,NA,NA,NA,8,0.000747423,1.18e-07
2023-03-31 09:00:00,NA,NA,NA,9,0.001065141,2.24e-07
2023-03-31 10:00:00,NA,NA,NA,10,0.001393112,4.12e-07
2023-03-31 11:00:00,NA,NA,NA,11,0.001533611,5.56e-07
2023-03-31 12:00:00,NA,NA,NA,12,0.001588535,6.42e-07
2023-03-31 13:00:00,NA,NA,NA,13,0.001571748,6.56e-07
2023-03-31 14:00:00,NA,NA,NA,14,0.001477618,5.89e-07
2023-03-31 15:00:00,NA,NA,NA,15,0.001314514,4.75e-07
2023-03-31 16:00:00,NA,NA,NA,16,0.001005636,3.05e-07
2023-03-31 17:00:00,NA,NA,NA,17,0.000438486,1.05e-07
2023-03-31 18:00:00,NA,NA,NA,18,0.00010193,1.72e-08
2023-03-31 19:00:00,NA,NA,NA,19,6.42e-07,8.4e-11
2023-03-31 20:00:00,NA,NA,NA,20,5.72e-08,1.99e-11
2023-03-31 21:00:00,NA,NA,NA,21,2.38e-08,7.99e-12
2023-03-31 22:00:00,NA,NA,NA,22,4.26e-08,1.35e-11
2023-03-31 23:00:00,NA,NA,NA,23,7.11e-08,2.19e-11
