date,ch1,ch2,hono,err
44968.94469,1.817184189,1.643386356,0.176046143,0.317351405
44968.94503,1.701967417,1.642694765,0.061378411,0.305884632
44968.94538,1.700375905,1.58291981,0.119559885,0.311702779
44968.94573,1.641971764,1.70039495,-0.056391657,0.294107625
44968.94608,1.640380252,1.699703359,-0.057293547,0.294017436
44968.94642,1.52516348,1.639928403,-0.112877915,0.288458999
44968.94677,1.637197228,1.580153448,0.059069402,0.305653731
44968.94712,1.521980456,1.638545222,-0.114681696,0.288278621
44968.94747,1.520388944,1.578770267,-0.056500221,0.294096769
44968.94781,1.518797432,1.637162042,-0.116485477,0.288098243
44968.94816,1.460393291,1.577387086,-0.115186924,0.288228099
44968.94851,1.458801779,1.576695495,-0.116088814,0.288137909
44968.94885,1.570835526,1.51692054,0.055858502,0.305332641
44968.9492,1.569244014,1.516228949,0.054956612,0.305242452
44968.94955,1.681277761,1.574620724,0.108737198,0.310620511
44968.9499,1.62287362,1.573929133,0.050952386,0.30484203
44968.95024,1.791719996,1.573237543,0.220699259,0.321816717
44968.95059,1.790128484,1.513462587,0.278880733,0.327634864
44968.95094,1.788536972,1.571854362,0.218895477,0.321636339
44968.95128,1.84375809,1.571162772,0.274876508,0.327234442
44968.95163,1.842166578,1.511387816,0.333057982,0.333052589
44968.95198,1.840575066,1.569779591,0.273072726,0.327054064
44968.95233,1.782170924,1.569088,0.215287915,0.321275582
44968.95267,1.780579412,1.509313044,0.273469389,0.32709373
44968.95302,1.722175271,1.508621454,0.215684578,0.321315249
44968.95337,1.6069585,1.507929863,0.101016845,0.309848475
44968.95372,1.491741728,1.448154908,0.045432478,0.304290039
44968.95406,1.433337587,1.447463317,-0.012352334,0.298511558
44968.95441,1.431746075,1.564938457,-0.131420955,0.286604695
44968.95476,1.316529304,1.564246867,-0.246088688,0.275137922
44968.9551,1.314937792,1.504471911,-0.187907213,0.28095607
44968.95545,1.370158909,1.562863686,-0.191009548,0.280645836
44968.9558,1.311754768,1.50308873,-0.189710994,0.280775691
44968.95615,1.253350626,1.561480505,-0.306579171,0.269088874
44968.95649,1.308571744,1.560788914,-0.250598141,0.274686977
44968.95684,1.363792861,1.560097324,-0.194617111,0.28028508
44968.95719,1.362201349,1.500322368,-0.136435636,0.286103227
44968.95753,1.360609837,1.499630778,-0.137337527,0.286013038
44968.95788,1.302205695,1.498939187,-0.195122338,0.280234557
44968.95823,1.243801554,1.616414327,-0.37107388,0.262639403
44968.95858,1.242210042,1.615722737,-0.371975771,0.262549214
44968.95892,1.297431159,1.615031146,-0.315994741,0.268147317
44968.95927,1.295839647,1.555256191,-0.257813266,0.273965464
44968.95962,1.351060765,1.5545646,-0.201832236,0.279563567
44968.95997,1.406281883,1.55387301,-0.145851205,0.28516167
44968.96031,1.461503,1.553181419,-0.089870175,0.290759773
44968.96066,1.516724118,1.611573194,-0.09297251,0.29044954
44968.96101,1.515132606,1.610881604,-0.0938744,0.290359351
44968.96135,1.627166353,1.669273378,-0.040093814,0.295737409
44968.9617,1.682387471,1.668581788,0.015887216,0.301335513
44968.96205,1.851233847,1.608806832,0.244717454,0.324218536
44968.9624,1.906454965,1.667198607,0.241615119,0.323908303
44968.96274,1.961676083,1.666507017,0.297596149,0.329506406
44968.96309,1.960084571,1.665815426,0.296694259,0.329416217
44968.96344,1.901680429,1.546957105,0.357076178,0.335454409
44968.96378,1.900088917,1.546265515,0.356174287,0.33536422
44968.96413,1.841684775,1.545573924,0.298389475,0.329585738
44968.96448,1.783280634,1.544882334,0.240604664,0.323807257
44968.96483,1.724876492,1.544190743,0.182819852,0.318028776
44968.96517,1.666472351,1.484415787,0.184118406,0.318158631
44968.96552,1.608068209,1.483724197,0.126333594,0.31238015
44968.96587,1.549664067,1.601199337,-0.049617948,0.294784996
44968.96622,1.548072555,1.541424381,0.008563526,0.300603144
44968.96656,1.432855784,1.481649426,-0.047020841,0.295044707
44968.96691,1.374451643,1.480957835,-0.104805653,0.289266226
44968.96726,1.259234871,1.421182879,-0.16039002,0.283707789
44968.9676,1.314455989,1.479574654,-0.163492355,0.283397555
44968.96795,1.199239218,1.478883064,-0.278160088,0.271930782
44968.9683,1.254460335,1.478191473,-0.222179057,0.277528885
44968.96865,1.252868823,1.477499883,-0.223080948,0.277438696
44968.96899,1.251277311,1.535891658,-0.283066204,0.271440171
44968.96934,1.13606054,1.594283432,-0.456817302,0.254065061
44968.96969,1.134469028,1.534508477,-0.398635827,0.259883208
44968.97003,1.132877516,1.592900251,-0.458621083,0.253884683
44968.97038,1.131286004,1.533125296,-0.400439608,0.25970283
44968.97073,1.186507122,1.532433705,-0.344458578,0.265300933
44968.97108,1.18491561,1.472658749,-0.286277103,0.271119081
44968.97142,1.296949357,1.59013389,-0.291579882,0.270588803
44968.97177,1.408983104,1.648525664,-0.237799296,0.275966861
44968.97212,1.464204222,1.588750709,-0.122734901,0.287473301
44968.97247,1.633050598,1.647142483,-0.012071394,0.298539652
44968.97281,1.745084346,1.646450893,0.100792558,0.309826047
44968.97316,1.970743352,1.645759302,0.327422351,0.332489026
44968.97351,2.139589729,1.763234443,0.379002493,0.33764704
44968.97385,2.194810846,1.703459487,0.494066889,0.34915348
44968.9742,2.420469853,1.643684531,0.779780047,0.377724796
44968.97455,2.418878341,1.642992941,0.778878157,0.377634607
44968.9749,2.474099458,1.64230135,0.834859187,0.38323271
44968.97524,2.472507946,1.700693125,0.774873931,0.377234184
44968.97559,2.527729064,1.640918169,0.889938327,0.388740624
44968.97594,2.469324922,1.640226579,0.832153515,0.382962142
44968.97628,2.46773341,1.521368258,0.949418355,0.394688626
44968.97663,2.466141898,1.579760032,0.889433099,0.388690101
44968.97698,2.407737757,1.460901711,0.949815018,0.394728293
44968.97733,2.406146245,1.401126756,1.007996493,0.40054644
44968.97767,2.404554733,1.400435165,1.007094602,0.400456251
44968.97802,2.45977585,1.222493479,1.240325728,0.423779364
44968.97837,2.514996968,1.044551793,1.473556855,0.447102476
44968.97872,2.399780197,1.043860202,1.358889122,0.435635703
44968.97906,2.455001314,0.865918516,1.592120248,0.458958816
44968.97941,2.339784543,0.80614356,1.536535881,0.453400379
44968.97976,2.167755142,0.746368604,1.424068592,0.44215365
44968.9801,1.995725741,0.686593649,1.311601304,0.430906921
44968.98045,1.823696341,0.567735328,1.258217381,0.425568529
44968.9808,1.59485431,0.507960372,1.088867171,0.408633508
44968.98115,1.36601228,0.507268781,0.860433597,0.385790151
44968.98149,1.137170249,0.38841046,0.750166753,0.374763466
44968.98184,1.078766108,0.446802235,0.633298576,0.363076648
44968.98219,0.906736707,0.446110645,0.461747922,0.345921583
44968.98253,0.848332565,0.327252324,0.522129841,0.351959775
44968.98288,0.676303165,0.385644099,0.291495822,0.328896373
44968.98323,0.674711653,0.384952508,0.290593931,0.328806184
44968.98358,0.673120141,0.384260918,0.289692041,0.328715995
44968.98392,0.557903369,0.442652692,0.115940943,0.311340885
44968.98427,0.499499228,0.382877737,0.117239496,0.311470741
44968.98462,0.497907716,0.441269511,0.057254241,0.305472215
44968.98497,0.496316204,0.32241119,0.17451908,0.317198699
44968.98531,0.437912062,0.380802965,0.057650904,0.305511881
44968.98566,0.49313318,0.380111375,0.113631934,0.311109984
44968.98601,0.377916409,0.43850315,-0.060119164,0.293734875
44968.98635,0.376324897,0.437811559,-0.061021055,0.293644685
44968.9867,0.317920755,0.437119969,-0.118805866,0.287866204
44968.98705,0.259516613,0.495511743,-0.235674043,0.276179387
44968.9874,0.314737731,0.435736788,-0.120609648,0.287685826
44968.98774,0.313146219,0.435045197,-0.121511538,0.287595637
44968.98809,0.311554707,0.434353607,-0.122413429,0.287505448
44968.98844,0.309963195,0.433662016,-0.123315319,0.287415259
44968.98878,0.365184313,0.314803695,0.050832441,0.304830035
44968.98913,0.363592801,0.314112105,0.049930551,0.304739846
44968.98948,0.418813918,0.431587245,-0.012255149,0.298521276
44968.98983,0.246784517,0.312728924,-0.065639072,0.293182884
44968.99017,0.358818265,0.252953968,0.106308244,0.310377615
44968.99052,0.300414123,0.252262378,0.048523433,0.304599134
44968.99087,0.41244787,0.369737518,0.043220653,0.304068856
44968.99122,0.467668988,0.428129293,0.040118319,0.303758623
44968.99156,0.409264846,0.427437702,-0.017666493,0.297980142
44968.99191,0.521298593,0.426746112,0.095197458,0.309266537
44968.99226,0.462894452,0.307887791,0.155579377,0.315304729
44968.9926,0.518115569,0.366279565,0.152477042,0.314994495
44968.99295,0.402898798,0.365587975,0.03780931,0.303527722
44968.9933,0.344494656,0.305813019,0.039107863,0.303657577
44968.99365,0.456528404,0.364204794,0.092888449,0.309035636
44968.99399,0.454936892,0.422596569,0.032903193,0.30303711
44968.99434,0.45334538,0.362821613,0.091084668,0.308855258
44968.99469,0.451753868,0.480296753,-0.027983953,0.296948396
44968.99503,0.336537096,0.361438432,-0.024484955,0.297298295
44968.99538,0.278132955,0.419830207,-0.141353132,0.285611478
44968.99573,0.390166702,0.419138616,-0.028489181,0.296897873
44968.99608,0.38857519,0.418447026,-0.029391071,0.296807684
44968.99642,0.443796308,0.417755435,0.026589959,0.302405787
44968.99677,0.442204796,0.417063845,0.025688068,0.302315598
44968.99712,0.497425913,0.357288889,0.140752464,0.313822037
44968.99747,0.552647031,0.415680664,0.137650129,0.313511804
44968.99781,0.721493408,0.592239169,0.130146906,0.312761481
44968.99816,0.890339784,0.650630944,0.240810413,0.323827832
44968.99851,1.115998791,0.649939354,0.467440206,0.346490812
44968.99885,1.284845168,0.826497859,0.459936983,0.345740489
44968.9992,1.453691544,0.825806269,0.629683855,0.362715176
44968.99955,1.906601069,1.2977816,0.611178411,0.360864632
44968.9999,2.132260076,1.651590201,0.483308012,0.348077592
44969.00024,2.187481193,1.946315437,0.243872216,0.324134013
44969.00059,2.242702311,1.827457116,0.418019977,0.341548789
44969.00094,2.12748554,1.826765526,0.303352245,0.330082015
44969.00128,2.012268768,1.76699057,0.247767877,0.324523579
44969.00163,1.897051997,1.707215614,0.19218351,0.318965142
44969.00198,2.009085744,1.588357293,0.423214192,0.34206821
44969.00233,1.666618455,1.469498972,0.199181506,0.319664941
44969.00267,1.551401684,1.232473921,0.320847234,0.331831514
44969.00302,1.322559653,1.1136156,0.21058039,0.32080483
44969.00337,1.207342882,1.23109074,-0.022254073,0.297521384
44969.00372,1.20575137,1.171315784,0.035927401,0.303339531
44969.00406,1.147347228,1.229707559,-0.080940776,0.291652713
44969.00441,1.145755716,1.229015968,-0.081842666,0.291562524
44969.00476,1.257789463,1.287407743,-0.02806208,0.296940583
44969.0051,1.313010581,1.227632788,0.087002316,0.308447022
44969.00545,1.481856958,1.226941197,0.256749188,0.32542171
44969.0058,1.593890705,1.226249607,0.369613139,0.336708105
44969.00615,1.819549711,1.225558016,0.596242933,0.359371084
44969.00649,2.045208718,1.224866426,0.822872726,0.382034064
44969.00684,2.157242465,1.224174835,0.935736678,0.393320459
44969.00719,2.269276212,1.164399879,1.107683994,0.41051519
44969.00753,2.381309959,1.28187502,1.102381215,0.409984912
44969.00788,2.493343707,1.281183429,1.215245166,0.421271308
44969.00823,2.491752195,1.280491839,1.214343276,0.421181118
44969.00858,2.433348053,1.279800248,1.156558464,0.415402637
44969.00892,2.488569171,1.220025292,1.27162286,0.426909077
44969.00927,2.373352399,1.278417067,1.097871762,0.409533967
44969.00962,2.371760887,1.277725477,1.096969871,0.409443778
44969.00997,2.256544116,1.277033886,0.982302139,0.397977005
44969.01031,2.084514715,1.21725893,0.86983485,0.386730276
44969.01066,2.082923203,1.21656734,0.86893296,0.386640087
44969.01101,1.967706432,1.21587575,0.754265227,0.375173314
44969.01135,1.909302291,1.215184159,0.696480415,0.369394832
44969.0117,1.850898149,1.273575934,0.579612238,0.357708015
44969.01205,1.678868748,1.154717613,0.526228315,0.352369622
44969.0124,1.677277236,1.154026022,0.525326425,0.352279433
44969.01274,1.562060465,1.094251067,0.469742057,0.346720997
44969.01309,1.617281583,1.093559476,0.525723088,0.3523191
44969.01344,1.558877441,1.211034616,0.349771545,0.334723945
44969.01378,1.44366067,1.092176295,0.353270543,0.335073845
44969.01413,1.385256528,1.209651435,0.177319001,0.317478691
44969.01448,1.440477646,1.14987648,0.292383397,0.328985131
44969.01483,1.382073504,1.149184889,0.234598585,0.323206649
44969.01517,1.380481992,1.148493299,0.233696694,0.32311646
44969.01552,1.32207785,1.33E+00,-0.001338213,0.29961297
44969.01587,1.263673709,1.265276848,-3.96594E-05,0.299742825
44969.01622,1.318894826,1.205501892,0.115024736,0.311249265
44969.01656,1.317303314,1.204810302,0.114122846,0.311159075
44969.01691,1.258899173,1.263202077,-0.002745331,0.299472258
44969.01726,1.257307661,1.203427121,0.055436143,0.305290405
44969.0176,1.312528778,1.202735531,0.111417174,0.310888508
44969.01795,1.310937266,1.320210671,-0.007651447,0.298981646
44969.0183,1.309345754,1.20135235,0.109613392,0.31070813
44969.01865,1.194128983,1.200660759,-0.00505434,0.299241357
44969.01899,1.249350101,1.318135899,-0.06724004,0.293022787
44969.01934,1.190945959,1.317444309,-0.125024852,0.287244306
44969.01969,1.246167077,1.375836084,-0.128127187,0.286934072
44969.02003,1.187762935,1.256977763,-0.067745268,0.292972264
44969.02038,1.129358794,1.433536268,-0.302780175,0.269468773
44969.02073,1.29820517,1.373761312,-0.073949938,0.292351797
44969.02108,1.296613658,1.313986356,-0.015768463,0.298169945
44969.02142,1.295022146,1.313294766,-0.016670354,0.298079756
44969.02177,1.236618005,1.312603175,-0.074455165,0.292301274
44969.02212,1.178213863,1.37099495,-0.191323342,0.280614457
44969.02247,1.176622351,1.311219995,-0.133141868,0.286432604
44969.02281,1.11821821,1.310528404,-0.190926679,0.280654123
44969.02316,1.059814068,1.368920179,-0.307794856,0.268967305
44969.02351,1.001409926,1.427311954,-0.424663033,0.257280488
44969.02385,1.113443674,1.367536998,-0.252715716,0.274475219
44969.0242,1.168664791,1.366845407,-0.196734686,0.280073322
44969.02455,1.280698538,1.484320548,-0.202037465,0.279543044
44969.0249,1.279107026,1.483628957,-0.202939356,0.279452855
44969.02524,1.334328144,1.423854001,-0.08787496,0.290959295
44969.02559,1.446361891,1.423162411,0.024988991,0.30224569
44969.02594,1.444770379,1.481554186,-0.034996265,0.296247164
44969.02628,1.499991497,1.362695865,0.139151496,0.313661941
44969.02663,1.498399985,1.421087639,0.07916624,0.307663415
44969.02698,1.439995843,1.53856278,-0.096785302,0.290068261
44969.02733,1.438404331,1.478787824,-0.038603827,0.295886408
44969.02767,1.436812819,1.537179599,-0.098589083,0.289887883
44969.02802,1.378408677,1.536488008,-0.156373895,0.284109401
44969.02837,1.433629795,1.476713052,-0.041309499,0.295615841
44969.02872,1.375225653,1.594188192,-0.217261041,0.278020687
44969.02906,1.430446771,1.534413237,-0.102196646,0.289527126
44969.02941,1.485667889,1.592805012,-0.105298981,0.289216893
44969.02976,1.484076377,1.592113421,-0.106200871,0.289126704
44969.0301,1.425672235,1.709588561,-0.282152413,0.27153155
44969.03045,1.480893353,1.649813605,-0.167088018,0.283037989
44969.0308,1.53611447,1.59003865,-0.052023622,0.294544429
44969.03115,1.420897699,1.530263694,-0.10760799,0.288985992
44969.03149,1.362493557,1.647738834,-0.283559532,0.271390838
44969.03184,1.304089416,1.587963878,-0.282260978,0.271520693
44969.03219,1.245685274,1.764522384,-0.517295886,0.248017202
44969.03253,1.187281133,1.586580697,-0.397830601,0.259963731
44969.03288,1.24250225,1.704055837,-0.460016302,0.253745161
44969.03323,1.297723368,1.585197516,-0.285868541,0.271159937
44969.03358,1.239319226,1.643589291,-0.402736718,0.259473119
44969.03392,1.294540344,1.52473097,-0.228588957,0.276887895
44969.03427,1.179323573,1.583122745,-0.402340055,0.259512785
44969.03462,1.23454469,1.582431154,-0.346359024,0.265110888
44969.03497,1.119327919,1.640822929,-0.520110122,0.247735779
44969.03531,1.004111148,1.640131339,-0.634777855,0.236269005
44969.03566,1.059332265,1.639439748,-0.578796824,0.241867108
44969.03601,0.944115494,1.579664793,-0.634381192,0.236308672
44969.03635,0.999336612,1.578973202,-0.578400161,0.241906775
44969.0367,1.054557729,1.578281612,-0.522419131,0.247504878
44969.03705,1.223404106,1.577590021,-0.352672259,0.264479565
44969.0374,1.278625224,1.517815065,-0.237607863,0.275986005
44969.03774,1.390658971,1.57620684,-0.183827277,0.281364063
44969.03809,1.502692718,1.516431884,-0.01187996,0.298558795
44969.03844,1.671539095,1.456656929,0.216950277,0.321441819
44969.03878,1.897198101,1.515048704,0.384496706,0.338196461
44969.03913,2.066044478,1.573440478,0.495160213,0.349262812
44969.03948,2.234890855,1.572748888,0.664907085,0.366237499
44969.03983,2.346924602,1.572057297,0.777771037,0.377523895
44969.04017,2.572583608,1.630449072,0.945317465,0.394278537
44969.04052,2.798242615,1.629757482,1.171947258,0.416941517
44969.04087,3.080714251,1.629065891,1.455459973,0.445292788
44969.04122,3.249560628,1.51020757,1.743373575,0.474084148
44969.04156,3.532032264,1.62768271,1.908719559,0.490618747
44969.04191,3.8145039,1.686074485,2.133148908,0.513061682
44969.04226,3.926537647,1.685382895,2.24601286,0.524348077
44969.0426,4.095384024,1.684691304,2.415759732,0.541322764
44969.04295,4.207417771,1.683999714,2.528623684,0.552609159
44969.0433,4.149013629,1.624224758,2.529922237,0.552739015
44969.04365,4.147422117,1.623533167,2.529020347,0.552648826
44969.04399,4.145830605,1.681924942,2.469035091,0.5466503
44969.04434,4.144239093,1.681233352,2.4681332,0.546560111
44969.04469,4.085834952,1.739625127,2.351265023,0.534873293
44969.04503,4.141056069,1.738933536,2.407246054,0.540471396
44969.04538,4.082651928,1.738241946,2.349461242,0.534692915
44969.04573,4.081060416,1.855717086,2.230392621,0.522786053
44969.04608,4.079468904,1.855025495,2.22949073,0.522695864
44969.04642,3.964252132,1.79525054,2.173906363,0.517137427
44969.04677,3.96266062,1.794558949,2.173004472,0.517047238
44969.04712,3.961069108,1.793867359,2.172102581,0.516957049
44969.04747,3.732227078,1.793175768,1.943669007,0.494113692
44969.04781,3.617010307,1.851567543,1.769917909,0.476738582
44969.04816,3.501793536,1.791792587,1.714333541,0.471180145
44969.04851,3.272951505,1.672934266,1.604066697,0.460153461
44969.04885,3.157734734,1.731326041,1.430315599,0.442778351
44969.0492,2.985705333,1.61246772,1.376931676,0.437439959
44969.04955,2.927301191,1.552692764,1.37823023,0.437569814
44969.0499,2.925709679,1.611084539,1.318244974,0.431571288
44969.05024,2.696867649,1.610392949,1.089811399,0.408727931
44969.05059,2.752088767,1.668784723,1.086709064,0.408417697
44969.05094,2.636871995,1.609009768,1.031124697,0.402859261
44969.05128,2.464842595,1.785568273,0.682323948,0.367979186
44969.05163,2.349625823,1.666709952,0.685822945,0.368329085
44969.05198,2.291221682,1.666018361,0.628038134,0.362550604
44969.05233,2.23281754,1.665326771,0.570253322,0.356772123
44969.05267,2.231226028,1.664635181,0.569351432,0.356681934
44969.05302,2.116009257,1.54577686,0.572850429,0.357031834
44969.05337,2.000792486,1.545085269,0.458182697,0.345565061
44969.05372,2.056013603,1.544393679,0.514163727,0.351163164
44969.05406,2.111234721,1.484618723,0.629228123,0.362669603
44969.05441,2.109643209,1.424843767,0.687409597,0.368487751
44969.05476,2.164864327,1.483235542,0.684307263,0.368177517
44969.0551,1.992834926,1.364377221,0.630923339,0.362839125
44969.05545,1.991243414,1.304602265,0.689104814,0.368657272
44969.0558,1.989651902,1.422077405,0.570036193,0.35675041
44969.05615,1.817622501,1.421385815,0.398485539,0.339595345
44969.05649,1.759218359,1.47977759,0.281617362,0.327908527
44969.05684,1.530376329,1.420002634,0.112267153,0.310973506
44969.05719,1.585597447,1.419311043,0.168248183,0.316571609
44969.05753,1.470380675,1.477702818,-0.005502915,0.299196499
44969.05788,1.468789163,1.417927862,0.05267856,0.305014647
44969.05823,1.524010281,1.476319637,0.049576225,0.304704413
44969.05858,1.465606139,1.475628047,-0.008208587,0.298925932
44969.05892,1.464014627,1.474936456,-0.009110477,0.298835743
44969.05927,1.462423115,1.474244866,-0.010012368,0.298745554
44969.05962,1.460831603,1.591720006,-0.129080989,0.286838692
44969.05997,1.459240091,1.472861685,-0.011816149,0.298565176
44969.06031,1.514461209,1.53125346,-0.014918484,0.298254943
44969.06066,1.456057067,1.530561869,-0.072703296,0.292476461
44969.06101,1.454465555,1.529870279,-0.073605186,0.292386272
44969.06135,1.566499302,1.588262053,-0.0198246,0.297764331
44969.0617,1.62172042,1.410320367,0.213406526,0.321087444
44969.06205,1.790566797,1.527795507,0.264986668,0.326245458
44969.0624,1.845787914,1.408937186,0.439134429,0.343660234
44969.06274,1.901009032,1.526412326,0.376948729,0.337441664
44969.06309,1.89941752,1.525720736,0.376046838,0.337351475
44969.06344,2.011451267,1.525029145,0.488910789,0.34863787
44969.06378,2.123485014,1.58342092,0.542691376,0.354015928
44969.06413,2.235518762,1.523645964,0.714638692,0.37121066
44969.06448,2.290739879,1.582037739,0.711536357,0.370900427
44969.06483,2.402773626,1.522262784,0.883483674,0.388095158
44969.06517,2.401182114,1.462487828,0.941665149,0.393913306
44969.06552,2.342777973,1.579962968,0.765713606,0.376318152
44969.06587,2.284373831,1.520188012,0.76701216,0.376448007
44969.06622,2.22596969,1.460413056,0.768310714,0.376577862
44969.06656,2.110752918,1.518804831,0.594559616,0.359202752
44969.06691,2.052348777,1.518113241,0.536774804,0.353424271
44969.06726,1.880319376,1.39925492,0.483390881,0.348085879
44969.0676,1.821915234,1.51673006,0.307439339,0.330490725
44969.06795,1.820323722,1.516038469,0.306537448,0.330400536
44969.0683,1.705106951,1.574430244,0.13278635,0.313025426
44969.06865,1.64670281,1.514655288,0.134084904,0.313155281
44969.06899,1.588298668,1.454880333,0.135383457,0.313285137
44969.06934,1.529894526,1.513272107,0.018515281,0.301598319
44969.06969,1.528303014,1.630747247,-0.100553341,0.289691457
44969.07003,1.413086243,1.570972292,-0.156137708,0.28413302
44969.07038,1.354682102,1.511197336,-0.154839154,0.284262875
44969.07073,1.35309059,1.569589111,-0.21482441,0.27826435
44969.07108,1.294686448,1.56889752,-0.272609222,0.272485869
44969.07142,1.236282306,1.56820593,-0.330394034,0.266707388
44969.07177,1.177878165,1.508430974,-0.32909548,0.266837243
44969.07212,1.119474023,1.507739384,-0.386880292,0.261058762
44969.07247,1.117882511,1.566131158,-0.446865547,0.255060236
44969.07281,1.116290999,1.565439568,-0.447767438,0.254970047
44969.07316,1.171512117,1.505664612,-0.332703042,0.266476487
44969.07351,1.113107975,1.504973022,-0.390487854,0.260698005
44969.07385,1.111516463,1.622448162,-0.509556475,0.248791143
44969.0742,1.166737581,1.562673206,-0.39449208,0.260297583
44969.07455,1.108333439,1.50289825,-0.393193526,0.260427438
44969.0749,1.277179816,1.62037339,-0.341613384,0.265585452
44969.07524,1.332400933,1.560598435,-0.226548989,0.277091892
44969.07559,1.50124731,1.500823479,0.002281249,0.299974916
44969.07594,1.726906317,1.559215254,0.169827677,0.316729559
44969.07628,1.782127434,1.558523663,0.225808708,0.322327662
44969.07663,1.950973811,1.616915438,0.336472215,0.333394012
44969.07698,2.119820188,1.498057117,0.624385818,0.362185373
44969.07733,2.288666565,1.556448892,0.735049325,0.373251723
44969.07767,2.514325571,1.555757301,0.961679118,0.395914703
44969.07802,2.796797207,1.614149076,1.186108467,0.418357638
44969.07837,3.022456213,1.613457486,1.412738261,0.441020617
44969.07872,3.304927849,1.55368253,1.755334341,0.475280225
44969.07906,3.473774226,1.55299094,1.925081213,0.492254912
44969.07941,3.699433233,1.552299349,2.151711006,0.514917892
44969.07976,3.981904869,1.610691124,2.376140356,0.537360826
44969.0801,4.093938616,1.550916168,2.548087672,0.554555558
44969.08045,4.092347104,1.550224578,2.547185782,0.554465369
44969.0808,4.31800611,1.608616352,2.71473221,0.571220012
44969.08115,4.430039857,1.667008127,2.768512796,0.57659807
44969.08149,4.485260975,1.666316537,2.824493826,0.582196174
44969.08184,4.540482093,1.665624946,2.880474857,0.587794277
44969.08219,4.59570321,1.605849991,2.995539252,0.599300716
44969.08253,4.707736957,1.6051584,3.108403204,0.610587111
44969.08288,4.762958075,1.545383444,3.223467599,0.622093551
44969.08323,4.818179192,1.662858584,3.161281899,0.615874981
44969.08358,4.81658768,1.603083629,3.219463374,0.621693128
44969.08392,4.814996168,1.602392038,3.218561483,0.621602939
44969.08427,4.699779397,1.542617082,3.162977116,0.616044502
44969.08462,4.584562626,1.541925492,3.048309383,0.604577729
44969.08497,4.412533225,1.541233902,2.876758729,0.587422664
44969.08531,4.183691195,1.599625676,2.589241789,0.55867097
44969.08566,3.954849164,1.480767355,2.478974945,0.547644285
44969.08601,3.953257652,1.53915913,2.418989689,0.54164576
44969.08635,3.781228252,1.53846754,2.247439036,0.524490694
44969.0867,3.77963674,1.478692584,2.30562051,0.530308842
44969.08705,3.664419968,1.478000993,2.190952778,0.518842069
44969.0874,3.492390568,1.536392768,1.960318759,0.495778667
44969.08774,3.377173796,1.476617812,1.904734391,0.49022023
44969.08809,3.205144396,1.475926222,1.733183738,0.473065165
44969.08844,3.033114995,1.475234632,1.561633084,0.455910099
44969.08878,2.974710853,1.474543041,1.503848272,0.450131618
44969.08913,2.802681452,1.592018181,1.214130888,0.42115988
44969.08948,2.85790257,1.532243225,1.329195284,0.432666319
44969.08983,2.742685799,1.47246827,1.273610916,0.427107883
44969.09017,2.741094287,1.58994341,1.154542295,0.41520102
44969.09052,2.853128034,1.589251819,1.267406247,0.426487416
44969.09087,2.737911263,1.470393498,1.270905245,0.426837315
44969.09122,2.84994501,1.646952004,1.2065191,0.420398701
44969.09156,2.848353498,1.587177048,1.264700575,0.426216848
44969.09191,2.846761986,1.468318727,1.381965415,0.437943332
44969.09226,2.731545215,1.526710502,1.208214317,0.420568223
44969.0926,2.729953703,1.466935546,1.266395791,0.42638637
44969.09295,2.671549561,1.525327321,1.149527614,0.414699552
44969.0933,2.669958049,1.465552365,1.207709089,0.4205177
44969.09365,2.497928648,1.405777409,1.095241801,0.409270971
44969.09399,2.439524507,1.464169184,0.978373624,0.397584153
44969.09434,2.324307736,1.522560959,0.804622526,0.380209043
44969.09469,2.322716224,1.580952734,0.74463727,0.374210518
44969.09503,2.207499452,1.462094413,0.748136268,0.374560418
44969.09538,2.26272057,1.520486187,0.745033933,0.374250184
44969.09573,2.204316428,1.578877962,0.628165756,0.362563367
44969.09608,2.145912287,1.578186372,0.570380944,0.356784885
44969.09642,2.087508145,1.518411416,0.571679498,0.356914741
44969.09677,2.085916633,1.517719826,0.570777607,0.356824552
44969.09712,2.084325121,1.517028235,0.569875717,0.356734363
44969.09747,2.025920979,1.516336645,0.512090905,0.350955881
44969.09781,2.081142097,1.515645054,0.568071935,0.356553984
44969.09816,2.022737955,1.514953464,0.510287124,0.350775503
44969.09851,1.907521184,1.514261873,0.395619391,0.33930873
44969.09885,1.905929672,1.395403552,0.512884231,0.351035214
44969.0992,1.847525531,1.453795327,0.396016054,0.339348396
44969.09955,1.732308759,1.394020371,0.340431687,0.33378996
44969.0999,1.673904618,1.393328781,0.282646875,0.328011478
44969.10024,1.615500476,1.39263719,0.224862064,0.322232997
44969.10059,1.613908964,1.332862235,0.283043538,0.328051145
44969.10094,1.555504823,1.391254009,0.166175361,0.316364327
44969.10128,1.440288051,1.390562419,0.051507629,0.304897554
44969.10163,1.495509169,1.448954194,0.048405294,0.30458732
44969.10198,1.323479768,1.448262603,-0.12314536,0.287432255
44969.10233,1.321888256,1.506654378,-0.183130616,0.281433729
44969.10267,1.263484115,1.446879422,-0.181832062,0.281563585
44969.10302,1.375517862,1.387104466,-0.009884746,0.298758316
44969.10337,1.430738979,1.386412876,0.046096285,0.304356419
44969.10372,1.429147467,1.444804651,-0.013888971,0.298357894
44969.10406,1.541181215,1.44411306,0.09897498,0.309644289
