"date_utc","hono_ppt","hono_err_ppt","hono_lod_ppt","flag"
2023-02-15 01:00:00,-0.537996156783317,0.223550667289529,0.277350282967861,0
2023-02-15 02:00:00,0.174201468878515,0.294770429855713,0.277350282967861,0
2023-02-15 03:00:00,-0.23696749558521,0.25365353340934,0.277350282967861,0
2023-02-15 04:00:00,0.662270286371615,0.343577311605023,0.277350282967861,0
2023-02-15 05:00:00,0.848182883643753,0.362168571332236,0.277350282967861,0
2023-02-15 06:00:00,1.12440860864975,0.389791143832836,0.277350282967861,0
2023-02-15 07:00:00,0.90023818793676,0.367374101761537,0.277350282967861,0
2023-02-15 08:00:00,0.718358846615292,0.34918616762939,0.277350282967861,0
2023-02-15 09:00:00,6.04244485624447,0.808502424828864,0.206085247798504,0
2023-02-15 10:00:00,6.39566537717533,0.843824476921951,0.204257939204418,0
2023-02-15 11:00:00,7.15243063575906,0.919501002780324,0.204257939204418,0
2023-02-15 12:00:00,9.21858344567452,1.12611628377187,0.204257939204418,0
2023-02-15 13:00:00,8.21124601648052,1.02538254085247,0.204257939204418,0
2023-02-15 14:00:00,7.43745782547866,0.948003721752283,0.204257939204418,0
2023-02-15 15:00:00,5.98084802888419,0.786208500148942,0.191216093633103,0
2023-02-15 16:00:00,5.28027347462829,0.716151044723353,0.188123697260523,0
2023-02-15 17:00:00,2.16010985872104,0.404134683132627,0.188123697260523,0
2023-02-15 18:00:00,0.897234854726336,0.277847182733157,0.188123697260523,0
2023-02-15 19:00:00,0.507968092860375,0.238920506546561,0.188123697260523,0
2023-02-15 20:00:00,-0.0775540043293922,0.180368296827584,0.188123697260523,0
2023-02-15 21:00:00,-0.19950942245419,0.261225130471915,0.240853376686049,0
2023-02-15 22:00:00,-0.494358358004418,0.231740236916892,0.281176072717334,0
2023-02-15 23:00:00,0.245912589966055,0.305767331713939,0.281176072717334,0
2023-02-16,0.0327547736358657,0.28445155008092,0.281176072717334,0
2023-02-16 01:00:00,0.042422612971554,0.285418334014489,0.281176072717334,0
2023-02-16 02:00:00,0.457170160857941,0.326893088803128,0.281176072717334,0
2023-02-16 03:00:00,1.00204628776636,0.381380701493969,0.299169449432867,0
2023-02-16 04:00:00,1.05704230014317,0.435953148319468,0.330248918305151,0
2023-02-16 05:00:00,0.707200650431688,0.400968983348319,0.330248918305151,0
2023-02-16 06:00:00,1.21393350186634,0.451642268491785,0.330248918305151,0
2023-02-16 07:00:00,1.45900452074414,0.476149370379565,0.330248918305151,0
2023-02-16 08:00:00,3.95071938919391,0.725320857224541,0.330248918305151,0
2023-02-16 09:00:00,7.32827842917857,1.06307676122301,0.326127436135203,0
2023-02-16 10:00:00,6.10554775514202,0.858374050420394,0.247819274906191,0
2023-02-16 11:00:00,8.78130849068402,1.12595012397459,0.247819274906191,0
2023-02-16 12:00:00,11.4885742376018,1.39667669866637,0.247819274906191,0
2023-02-16 13:00:00,9.7488920744283,1.22270848234902,0.247819274906191,0
2023-02-16 14:00:00,9.41780399152577,1.18959967405877,0.247819274906191,0
2023-02-16 15:00:00,7.19881269159432,0.967700544065623,0.247819274906191,0
2023-02-16 16:00:00,NA,NA,0.20335050008284,0
2023-02-16 17:00:00,4.28519727005839,0.622976472124009,0.194456745118169,0
2023-02-16 18:00:00,2.91705479461885,0.486162224580055,0.194456745118169,0
2023-02-16 19:00:00,2.06972141844238,0.401428886962407,0.194456745118169,0
2023-02-16 20:00:00,1.23908265827476,0.318365010945645,0.194456745118169,0
2023-02-16 21:00:00,0.103079433496337,0.204764688467803,0.194456745118169,0
2023-02-16 22:00:00,0.811441920838443,0.281562982360783,0.199077330116216,0
2023-02-16 23:00:00,2.16335254517178,0.419735067373501,0.203399812856324,0
2023-02-17,1.45096185107736,0.348495997964059,0.203399812856324,0
2023-02-17 01:00:00,1.52136909496733,0.355536722353057,0.203399812856324,0
2023-02-17 02:00:00,1.29139229754513,0.332539042610836,0.203399812856324,0
2023-02-17 03:00:00,2.09049986061305,0.412449798917629,0.203399812856324,0
2023-02-17 04:00:00,2.74885469908692,0.478285282765016,0.203399812856324,0
2023-02-17 05:00:00,NA,NA,0.203399812856324,0
2023-02-17 06:00:00,NA,NA,0.203399812856324,0
2023-02-17 07:00:00,NA,NA,0.203399812856324,0
2023-02-17 08:00:00,NA,NA,0.203399812856324,0
2023-02-17 09:00:00,NA,NA,0.209922627478162,0
2023-02-17 10:00:00,NA,NA,0.226881945494942,0
2023-02-17 11:00:00,NA,NA,0.226881945494942,0
2023-02-17 12:00:00,NA,NA,0.226881945494942,0
2023-02-17 13:00:00,NA,NA,0.226881945494942,0
2023-02-17 14:00:00,NA,NA,0.226881945494942,0
2023-02-17 15:00:00,NA,NA,0.226881945494942,0
2023-02-17 16:00:00,NA,NA,0.226881945494942,0
2023-02-17 17:00:00,NA,NA,0.226881945494942,0
2023-02-17 18:00:00,NA,NA,0.219157249047615,0
2023-02-17 19:00:00,1.51228839672129,0.311899101332846,0.160670261660717,0
2023-02-17 20:00:00,1.72457967666441,0.333128229327157,0.160670261660717,0
2023-02-17 21:00:00,1.7305182265623,0.333722084316946,0.160670261660717,0
2023-02-17 22:00:00,1.42622979452126,0.303293241112842,0.160670261660717,0
2023-02-17 23:00:00,2.47819188285578,0.408489449946295,0.160670261660717,0
2023-02-18,1.8499145770631,0.345661719367027,0.160670261660717,0
2023-02-18 01:00:00,NA,NA,0.386713649196246,0
2023-02-18 02:00:00,0.593204927190884,0.480810047690031,0.421489554970942,0
2023-02-18 03:00:00,2.31560155636431,0.653049710607374,0.421489554970942,0
2023-02-18 04:00:00,3.43109230215975,0.764598785186917,0.421489554970942,0
2023-02-18 05:00:00,0.326014729299788,0.454091027900921,0.421489554970942,0
2023-02-18 06:00:00,NA,NA,0.421489554970942,0
2023-02-18 07:00:00,NA,NA,0.421489554970942,0
2023-02-18 08:00:00,NA,NA,0.421489554970942,0
2023-02-18 09:00:00,6.59064656337732,1.08055421130867,0.421489554970942,0
2023-02-18 10:00:00,6.34426678791274,1.05591623376222,0.376685064305275,0
2023-02-18 11:00:00,7.27539021870056,0.963630684431341,0.236091662561285,0
2023-02-18 12:00:00,16.6172260562353,1.89781426818482,0.236091662561285,0
2023-02-18 13:00:00,14.5312543749503,1.68921710005631,0.236091662561285,0
2023-02-18 14:00:00,10.7322374280837,1.30931540536965,0.236091662561285,0
2023-02-18 15:00:00,8.91276462877327,1.12736812543861,0.236091662561285,0
2023-02-18 16:00:00,7.39937165035332,0.976028827596616,0.236091662561285,0
2023-02-18 17:00:00,3.12400727388644,0.504004286576344,0.206062192784115,0
2023-02-18 18:00:00,NA,NA,NA,NA
2023-02-18 19:00:00,NA,NA,NA,NA
2023-02-18 20:00:00,NA,NA,NA,NA
2023-02-18 21:00:00,NA,NA,NA,NA
2023-02-18 22:00:00,NA,NA,NA,NA
2023-02-18 23:00:00,NA,NA,NA,NA
2023-02-19,NA,NA,NA,NA
2023-02-19 01:00:00,NA,NA,NA,NA
2023-02-19 02:00:00,NA,NA,NA,NA
2023-02-19 03:00:00,NA,NA,NA,NA
2023-02-19 04:00:00,NA,NA,NA,NA
2023-02-19 05:00:00,NA,NA,NA,NA
2023-02-19 06:00:00,NA,NA,NA,NA
2023-02-19 07:00:00,NA,NA,NA,NA
2023-02-19 08:00:00,NA,NA,NA,NA
2023-02-19 09:00:00,NA,NA,NA,NA
2023-02-19 10:00:00,NA,NA,0.1916035591877,0
2023-02-19 11:00:00,NA,NA,0.1916035591877,0
2023-02-19 12:00:00,16.7943787694838,1.87104143613608,0.1916035591877,0
2023-02-19 13:00:00,13.372088912145,1.5288124504022,0.1916035591877,0
2023-02-19 14:00:00,12.5990530734738,1.45150886653508,0.1916035591877,0
2023-02-19 15:00:00,10.8765675896601,1.27926031815371,0.1916035591877,0
2023-02-19 16:00:00,7.90884079542458,0.982487638730157,0.1916035591877,0
2023-02-19 17:00:00,6.56312237925924,0.847915797113624,0.25483833426877,0
2023-02-19 18:00:00,2.59425565043804,0.65071788764541,0.391292322601606,0
2023-02-19 19:00:00,NA,NA,0.391292322601606,0
2023-02-19 20:00:00,NA,NA,0.391292322601606,0
2023-02-19 21:00:00,NA,NA,0.391292322601606,0
2023-02-19 22:00:00,NA,NA,0.391292322601606,0
2023-02-19 23:00:00,NA,NA,0.391292322601606,0
2023-02-20,NA,NA,0.391292322601606,0
2023-02-20 01:00:00,NA,NA,0.391292322601606,0
2023-02-20 02:00:00,NA,NA,0.391292322601606,0
2023-02-20 03:00:00,NA,NA,0.391292322601606,0
2023-02-20 04:00:00,NA,NA,0.391292322601606,0
2023-02-20 05:00:00,NA,NA,0.391292322601606,0
2023-02-20 06:00:00,NA,NA,0.391292322601606,0
2023-02-20 07:00:00,NA,NA,0.391292322601606,0
2023-02-20 08:00:00,NA,NA,0.391292322601606,0
2023-02-20 09:00:00,5.91388340031031,0.982680662632637,0.391292322601606,0
2023-02-20 10:00:00,8.6969994492358,1.26099226752519,0.391292322601606,0
2023-02-20 11:00:00,8.81889703685526,1.27318202628713,0.391292322601606,0
2023-02-20 12:00:00,6.85796895278477,0.856742849047995,0.229704985458075,0
2023-02-20 13:00:00,7.61669405301054,0.932615359070573,0.170945953769519,0
2023-02-20 14:00:00,7.004160342984,0.871361988067918,0.170945953769519,0
2023-02-20 15:00:00,4.75047369502295,0.645993323271814,0.170945953769519,0
2023-02-20 16:00:00,4.23506945530633,0.594452899300152,0.170945953769519,0
2023-02-20 17:00:00,3.48839315367936,0.519785269137454,0.170945953769519,0
2023-02-20 18:00:00,3.0236918111004,0.473315134879559,0.170945953769519,0
2023-02-20 19:00:00,NA,NA,0.170945953769519,0
2023-02-20 20:00:00,NA,NA,0.170945953769519,0
2023-02-20 21:00:00,NA,NA,0.170945953769519,0
2023-02-20 22:00:00,NA,NA,0.170945953769519,0
2023-02-20 23:00:00,NA,NA,0.170945953769519,0
2023-02-21,NA,NA,0.183931094705778,0.464285714285714
2023-02-21 01:00:00,NA,NA,0.19891394963223,1
2023-02-21 02:00:00,NA,NA,0.19891394963223,1
2023-02-21 03:00:00,NA,NA,0.19891394963223,1
2023-02-21 04:00:00,NA,NA,0.19891394963223,1
2023-02-21 05:00:00,NA,NA,0.19891394963223,1
2023-02-21 06:00:00,NA,NA,0.19891394963223,1
2023-02-21 07:00:00,NA,NA,0.19891394963223,1
2023-02-21 08:00:00,-2.72394378284714,0.0465925644434576,0.19891394963223,1
2023-02-21 09:00:00,-0.00165458489325754,0.218771084945509,0.190085725121,1
2023-02-21 10:00:00,1.06811852796923,0.267482114457639,0.165808107715118,1
2023-02-21 11:00:00,5.93723559300315,0.754393820961032,0.165808107715118,1
2023-02-21 12:00:00,14.0266657717817,1.56333683883889,0.165808107715118,1
