Date,channel 1,error,channel 2,error
14/02/2023 13:16,0.019873145,0.00249405,0.001337821,0.00027506
14/02/2023 13:17,0.019670344,0.00247377,0.00123665,0.000264943
14/02/2023 13:17,0.019367543,0.00244349,0.00133548,0.000274826
14/02/2023 13:18,0.019464741,0.00245321,0.001134309,0.000254709
14/02/2023 13:18,0.01916194,0.00242293,0.001333139,0.000274592
14/02/2023 13:19,0.018959139,0.00240265,0.001231968,0.000264475
14/02/2023 13:19,0.018756337,0.00238237,0.001030798,0.000244358
14/02/2023 13:20,0.018153536,0.002322089,0.001129627,0.000254241
14/02/2023 13:20,0.017350735,0.002241809,0.000728456,0.000214123
14/02/2023 13:21,0.016447933,0.002151529,0.000727286,0.000214006
14/02/2023 13:21,0.015145132,0.002021249,0.000426115,0.000183889
14/02/2023 13:22,0.013742331,0.001880969,0.000324945,0.000173772
14/02/2023 13:22,0.012039529,0.001710689,0.000123774,0.000153655
14/02/2023 13:23,0.010436728,0.001550409,0.000122604,0.000153538
14/02/2023 13:23,0.008933927,0.001400128,2.14E-05,0.000143421
14/02/2023 13:24,0.007731125,0.001279848,-0.000179737,0.000123304
14/02/2023 13:24,0.006628324,0.001169568,-0.000580908,8.32E-05
14/02/2023 13:25,0.005725523,0.001079288,-0.000482078,9.31E-05
14/02/2023 13:25,0.004822721,0.000989008,-0.000483249,9.30E-05
14/02/2023 13:26,0.00391992,0.000898728,-0.000484419,9.28E-05
14/02/2023 13:26,0.003617119,0.000868448,-0.00068559,7.27E-05
14/02/2023 13:27,0.002914317,0.000798168,-0.00088676,5.26E-05
14/02/2023 13:27,0.002811516,0.000787887,-0.000887931,5.25E-05
14/02/2023 13:28,0.002508715,0.000757607,-0.000689102,7.24E-05
14/02/2023 13:28,0.002305913,0.000737327,-0.000890272,5.23E-05
14/02/2023 13:29,0.002103112,0.000717047,-0.000891443,5.21E-05
14/02/2023 13:29,0.001900311,0.000696767,-0.000992613,4.20E-05
14/02/2023 13:30,0.001997509,0.000706487,-0.000793784,6.19E-05
14/02/2023 13:30,0.001694708,0.000676207,-0.000994954,4.18E-05
14/02/2023 13:31,0.001891907,0.000695926,-0.000996125,4.17E-05
14/02/2023 13:31,0.001689105,0.000675646,-0.001097295,3.15E-05
14/02/2023 13:32,0.001586304,0.000665366,-0.001098466,3.14E-05
14/02/2023 13:32,0.001583503,0.000665086,-0.001199636,2.13E-05
14/02/2023 13:33,0.001380701,0.000644806,-0.001100807,3.12E-05
14/02/2023 13:33,0.0014779,0.000654526,-0.000901977,5.11E-05
14/02/2023 13:34,0.001475099,0.000654246,-0.001103148,3.10E-05
14/02/2023 13:34,0.001472297,0.000653966,-0.001004318,4.08E-05
14/02/2023 13:35,0.001269496,0.000633685,-0.001105489,3.07E-05
14/02/2023 13:35,0.001166695,0.000623405,-0.00120666,2.06E-05
14/02/2023 13:36,0.001363893,0.000643125,-0.00110783,3.05E-05
14/02/2023 13:36,0.001261092,0.000632845,-0.001109001,3.04E-05
14/02/2023 13:37,0.000858291,0.000592565,-0.001110171,3.03E-05
14/02/2023 13:37,0.000755489,0.000582285,-0.001311342,1.01E-05
14/02/2023 13:38,0.000852688,0.000592005,-0.001212512,2.00E-05
14/02/2023 13:38,0.000849887,0.000591724,-0.001213683,1.99E-05
14/02/2023 13:39,0.000847085,0.000591444,-0.001214853,1.98E-05
14/02/2023 13:39,0.000944284,0.000601164,-0.001016024,3.97E-05
14/02/2023 13:40,0.000941483,0.000600884,-0.001217194,1.96E-05
14/02/2023 13:40,0.000938681,0.000600604,-0.001218365,1.94E-05
14/02/2023 13:41,0.00103588,0.000610324,-0.001219535,1.93E-05
14/02/2023 13:41,0.001033079,0.000610044,-0.001220706,1.92E-05
14/02/2023 13:42,0.001030277,0.000609764,-0.001321876,9.09E-06
14/02/2023 13:42,0.000927476,0.000599483,-0.001223047,1.90E-05
14/02/2023 13:43,0.000924675,0.000599203,-0.001324218,8.86E-06
14/02/2023 13:43,0.000821873,0.000588923,-0.001525388,-1.13E-05
14/02/2023 13:44,0.000819072,0.000588643,-0.001326559,8.62E-06
14/02/2023 13:44,0.000916271,0.000598363,-0.001227729,1.85E-05
14/02/2023 13:45,0.000813469,0.000588083,-0.0011289,2.84E-05
14/02/2023 13:45,0.000810668,0.000587803,-0.00113007,2.83E-05
14/02/2023 13:46,0.001107867,0.000617522,-0.001131241,2.82E-05
14/02/2023 13:46,0.001105065,0.000617242,-0.000832411,5.80E-05
14/02/2023 13:47,0.003102264,0.000816962,6.64E-05,0.00014792
14/02/2023 13:47,0.008599463,0.001366682,0.003365248,0.000477803
14/02/2023 13:48,0.013996661,0.001906402,0.006564077,0.000797686
14/02/2023 13:48,0.01249386,0.001756122,0.006862907,0.000827568
14/02/2023 13:49,0.011191059,0.001625842,0.006261736,0.000767451
14/02/2023 13:49,0.009988257,0.001505562,0.005360566,0.000677334
14/02/2023 13:50,0.008585456,0.001365281,0.004559395,0.000597217
14/02/2023 13:50,0.007382655,0.001245001,0.003558224,0.0004971
14/02/2023 13:51,0.006179853,0.001124721,0.002457054,0.000386983
14/02/2023 13:51,0.003977052,0.000904441,0.000755883,0.000216866
14/02/2023 13:52,0.003274251,0.000834161,-0.000745287,6.67E-05
14/02/2023 13:52,0.004771449,0.000983881,-0.001146458,2.66E-05
14/02/2023 13:53,0.006868648,0.001193601,-0.000847628,5.65E-05
14/02/2023 13:53,0.008765847,0.00138332,-0.000348799,0.000106398
14/02/2023 13:54,0.010463045,0.00155304,-0.000149969,0.000126281
14/02/2023 13:54,0.011860244,0.00169276,4.89E-05,0.000146164
14/02/2023 13:55,0.012657443,0.00177248,0.00024769,0.000166047
14/02/2023 13:55,0.013454641,0.0018522,0.000546519,0.00019593
14/02/2023 13:56,0.01415184,0.00192192,0.000345349,0.000175813
14/02/2023 13:56,0.014849039,0.00199164,0.000644178,0.000205696
14/02/2023 13:57,0.015446237,0.00205136,0.000743008,0.000215579
14/02/2023 13:57,0.016043436,0.002111079,0.000941837,0.000235462
14/02/2023 13:58,0.016440635,0.002150799,0.000740666,0.000215344
14/02/2023 13:58,0.017037833,0.002210519,0.000739496,0.000215227
14/02/2023 13:59,0.017535032,0.002260239,0.000638325,0.00020511
14/02/2023 13:59,0.017832231,0.002289959,0.000737155,0.000214993
14/02/2023 14:00,0.018229429,0.002329679,0.000735984,0.000214876
14/02/2023 14:00,0.018526628,0.002359399,0.000634814,0.000204759
14/02/2023 14:01,0.018823827,0.002389118,0.000733643,0.000214642
14/02/2023 14:01,0.018821025,0.002388838,0.000732473,0.000214525
14/02/2023 14:02,0.019018224,0.002408558,0.000831302,0.000224408
14/02/2023 14:02,0.019015423,0.002408278,0.000930132,0.000234291
14/02/2023 14:03,0.019212621,0.002427998,0.000928961,0.000234174
14/02/2023 14:03,0.01910982,0.002417718,0.000827791,0.000224057
14/02/2023 14:04,0.019307019,0.002437438,0.00102662,0.00024394
14/02/2023 14:04,0.019304217,0.002437158,0.00092545,0.000233823
14/02/2023 14:05,0.019201416,0.002426877,0.000924279,0.000233706
14/02/2023 14:05,0.019198615,0.002426597,0.000923108,0.000233589
14/02/2023 14:06,0.019195813,0.002426317,0.000821938,0.000223472
14/02/2023 14:06,0.019193012,0.002426037,0.000920767,0.000233355
14/02/2023 14:07,0.019090211,0.002415757,0.000919597,0.000233237
14/02/2023 14:07,0.018887409,0.002395477,0.000918426,0.00023312
14/02/2023 14:08,0.018784608,0.002385197,0.001217256,0.000263003
14/02/2023 14:08,0.018681807,0.002374916,0.001116085,0.000252886
14/02/2023 14:09,0.018379005,0.002344636,0.001014915,0.000242769
14/02/2023 14:09,0.017976204,0.002304356,0.001213744,0.000262652
14/02/2023 14:10,0.017873403,0.002294076,0.001112574,0.000252535
14/02/2023 14:10,0.017470601,0.002253796,0.001011403,0.000242418
14/02/2023 14:11,0.0173678,0.002243516,0.001010233,0.000242301
14/02/2023 14:11,0.017064999,0.002213236,0.000909062,0.000232184
14/02/2023 14:12,0.016962197,0.002202956,0.000907892,0.000232067
14/02/2023 14:12,0.016959396,0.002202675,0.000906721,0.00023195
14/02/2023 14:13,0.017056595,0.002212395,0.00080555,0.000221833
14/02/2023 14:13,0.017053793,0.002212115,0.00080438,0.000221716
14/02/2023 14:14,0.017050992,0.002211835,0.001003209,0.000241599
14/02/2023 14:14,0.017148191,0.002221555,0.000802039,0.000221482
14/02/2023 14:15,0.017145389,0.002221275,0.000800868,0.000221365
14/02/2023 14:15,0.017242588,0.002230995,0.000799698,0.000221248
14/02/2023 14:16,0.017239787,0.002230714,0.000798527,0.000221131
14/02/2023 14:16,0.017436985,0.002250434,0.000897357,0.000231013
14/02/2023 14:17,0.017534184,0.002260154,0.000896186,0.000230896
14/02/2023 14:17,0.017431383,0.002249874,0.000895016,0.000230779
14/02/2023 14:18,0.017328581,0.002239594,0.000793845,0.000220662
14/02/2023 14:18,0.01712578,0.002219314,0.000892675,0.000230545
14/02/2023 14:19,0.017322979,0.002239034,0.000891504,0.000230428
14/02/2023 14:19,0.017420177,0.002248754,0.000890334,0.000230311
14/02/2023 14:20,0.017417376,0.002248473,0.000989163,0.000240194
14/02/2023 14:20,0.017514575,0.002258193,0.000987992,0.000240077
14/02/2023 14:21,0.017611773,0.002267913,0.001086822,0.00024996
14/02/2023 14:21,0.017708972,0.002277633,0.000985651,0.000239843
14/02/2023 14:22,0.017906171,0.002297353,0.000984481,0.000239726
14/02/2023 14:22,0.018103369,0.002317073,0.00078331,0.000219609
14/02/2023 14:23,0.018300568,0.002336793,0.00088214,0.000229492
14/02/2023 14:23,0.018397767,0.002346512,0.000880969,0.000229375
14/02/2023 14:24,0.018494965,0.002356232,0.001079799,0.000249258
14/02/2023 14:24,0.018492164,0.002355952,0.000878628,0.000229141
14/02/2023 14:25,0.018589363,0.002365672,0.001077458,0.000249024
14/02/2023 14:25,0.018586561,0.002365392,0.000876287,0.000228907
14/02/2023 14:26,0.01858376,0.002365112,0.000975117,0.000238789
14/02/2023 14:26,0.018580959,0.002364832,0.001073946,0.000248672
14/02/2023 14:27,0.018478157,0.002354552,0.000872776,0.000228555
14/02/2023 14:27,0.018275356,0.002334271,0.000971605,0.000238438
14/02/2023 14:28,0.017972555,0.002303991,0.001070434,0.000248321
14/02/2023 14:28,0.017569753,0.002263711,0.000969264,0.000238204
14/02/2023 14:29,0.017566952,0.002263431,0.001068093,0.000248087
14/02/2023 14:29,0.017164151,0.002223151,0.001066923,0.00024797
14/02/2023 14:30,0.016661349,0.002172871,0.000965752,0.000237853
14/02/2023 14:30,0.016258548,0.002132591,0.001064582,0.000247736
14/02/2023 14:31,0.015955747,0.00210231,0.000963411,0.000237619
14/02/2023 14:31,0.015552945,0.00206203,0.000862241,0.000227502
14/02/2023 14:32,0.014950144,0.00200175,0.00096107,0.000237385
14/02/2023 14:32,0.014847343,0.00199147,0.0008599,0.000227268
14/02/2023 14:33,0.014544541,0.00196119,0.000858729,0.000227151
14/02/2023 14:33,0.01424174,0.00193091,0.000957559,0.000237034
14/02/2023 14:34,0.014138939,0.00192063,0.000756388,0.000216917
14/02/2023 14:34,0.014036137,0.00191035,0.000955218,0.0002368
14/02/2023 14:35,0.014133336,0.001920069,0.000854047,0.000226683
14/02/2023 14:35,0.014330535,0.001939789,0.000852876,0.000226565
14/02/2023 14:36,0.014327733,0.001939509,0.000751706,0.000216448
14/02/2023 14:36,0.014324932,0.001939229,0.000850535,0.000226331
14/02/2023 14:37,0.014322131,0.001938949,0.000849365,0.000226214
14/02/2023 14:37,0.014419329,0.001948669,0.000748194,0.000216097
14/02/2023 14:38,0.014516528,0.001958389,0.000847024,0.00022598
14/02/2023 14:38,0.014913727,0.001998108,0.000845853,0.000225863
14/02/2023 14:39,0.014910925,0.001997828,0.000944683,0.000235746
14/02/2023 14:39,0.015308124,0.002037548,0.001043512,0.000245629
14/02/2023 14:40,0.015505323,0.002057268,0.001142342,0.000255512
14/02/2023 14:40,0.015602521,0.002066988,0.000841171,0.000225395
14/02/2023 14:41,0.01579972,0.002086708,0.000940001,0.000235278
14/02/2023 14:41,0.015996919,0.002106428,0.00123883,0.000265161
14/02/2023 14:42,0.015994117,0.002106148,0.00113766,0.000255044
14/02/2023 14:42,0.015791316,0.002085867,0.001136489,0.000254927
14/02/2023 14:43,0.015688515,0.002075587,0.001035318,0.00024481
14/02/2023 14:43,0.015385713,0.002045307,0.001134148,0.000254693
14/02/2023 14:44,0.015082912,0.002015027,0.001032977,0.000244576
14/02/2023 14:44,0.014780111,0.001984747,0.001031807,0.000244458
14/02/2023 14:45,0.014377309,0.001944467,0.001130636,0.000254341
14/02/2023 14:45,0.013974508,0.001904187,0.001129466,0.000254224
14/02/2023 14:46,0.013671707,0.001873906,0.001128295,0.000254107
14/02/2023 14:46,0.013468905,0.001853626,0.000927125,0.00023399
14/02/2023 14:47,0.013166104,0.001823346,0.000825954,0.000223873
14/02/2023 14:47,0.013263303,0.001833066,0.000924784,0.000233756
14/02/2023 14:48,0.013160501,0.001822786,0.001023613,0.000243639
14/02/2023 14:48,0.0131577,0.001822506,0.001022443,0.000243522
14/02/2023 14:49,0.013154899,0.001822226,0.001021272,0.000243405
14/02/2023 14:49,0.013152097,0.001821946,0.000920102,0.000233288
14/02/2023 14:50,0.013149296,0.001821665,0.000918931,0.000233171
14/02/2023 14:50,0.013146495,0.001821385,0.00101776,0.000243054
14/02/2023 14:51,0.013243693,0.001831105,0.00101659,0.000242937
14/02/2023 14:51,0.013240892,0.001830825,0.000715419,0.00021282
14/02/2023 14:52,0.013438091,0.001850545,0.001014249,0.000242703
14/02/2023 14:52,0.013435289,0.001850265,0.000913078,0.000232586
14/02/2023 14:53,0.013632488,0.001869985,0.000911908,0.000232469
14/02/2023 14:53,0.013829687,0.001889704,0.000710737,0.000212352
14/02/2023 14:54,0.013926885,0.001899424,0.000909567,0.000232234
14/02/2023 14:54,0.014024084,0.001909144,0.000608396,0.000202117
14/02/2023 14:55,0.014221283,0.001928864,0.000907226,0.000232
14/02/2023 14:55,0.014418481,0.001948584,0.000806055,0.000221883
14/02/2023 14:56,0.01441568,0.001948304,0.000804885,0.000221766
14/02/2023 14:56,0.014512879,0.001958024,0.000703714,0.000211649
14/02/2023 14:57,0.014610077,0.001967744,0.000702544,0.000211532
14/02/2023 14:57,0.014707276,0.001977463,0.000601373,0.000201415
14/02/2023 14:58,0.014704475,0.001977183,0.000700202,0.000211298
14/02/2023 14:58,0.014901673,0.001996903,0.000699032,0.000211181
14/02/2023 14:59,0.014798872,0.001986623,0.000697861,0.000211064
14/02/2023 14:59,0.015096071,0.002016343,0.000696691,0.000210947
14/02/2023 15:00,0.015193269,0.002026063,0.00079552,0.00022083
14/02/2023 15:00,0.015090468,0.002015783,0.00069435,0.000210713
14/02/2023 15:01,0.015287666,0.002035502,0.000793179,0.000220596
14/02/2023 15:01,0.015384865,0.002045222,0.000692009,0.000210479
14/02/2023 15:02,0.015282064,0.002034942,0.000690838,0.000210362
14/02/2023 15:02,0.015379262,0.002044662,0.000889668,0.000230245
14/02/2023 15:03,0.015476461,0.002054382,0.000788497,0.000220128
14/02/2023 15:03,0.01557366,0.002064102,0.000687327,0.00021001
14/02/2023 15:04,0.015570858,0.002063822,0.000586156,0.000199893
14/02/2023 15:04,0.015568057,0.002063542,0.000784986,0.000219776
14/02/2023 15:05,0.015465256,0.002053261,0.000683815,0.000209659
14/02/2023 15:05,0.015262454,0.002032981,0.000682644,0.000209542
14/02/2023 15:06,0.015359653,0.002042701,0.000681474,0.000209425
14/02/2023 15:06,0.015456852,0.002052421,0.000680303,0.000209308
14/02/2023 15:07,0.01565405,0.002072141,0.000779133,0.000219191
14/02/2023 15:07,0.015651249,0.002071861,0.000677962,0.000209074
14/02/2023 15:08,0.015648448,0.002071581,0.000776792,0.000218957
14/02/2023 15:08,0.015645646,0.0020713,0.000875621,0.00022884
14/02/2023 15:09,0.015442845,0.00205102,0.000774451,0.000218723
14/02/2023 15:09,0.015340044,0.00204074,0.00077328,0.000218606
14/02/2023 15:10,0.014937242,0.00200046,0.00067211,0.000208489
14/02/2023 15:10,0.014634441,0.00197018,0.000770939,0.000218372
14/02/2023 15:11,0.01443164,0.0019499,0.000669769,0.000208255
14/02/2023 15:11,0.013828838,0.00188962,0.000768598,0.000218138
14/02/2023 15:12,0.013426037,0.00184934,0.000767428,0.000218021
14/02/2023 15:12,0.013123236,0.001819059,0.000666257,0.000207904
14/02/2023 15:13,0.012720434,0.001778779,0.000665086,0.000207786
14/02/2023 15:13,0.012517633,0.001758499,0.000563916,0.000197669
14/02/2023 15:14,0.012114832,0.001718219,0.000762745,0.000217552
14/02/2023 15:14,0.01191203,0.001697939,0.000661575,0.000207435
14/02/2023 15:15,0.011809229,0.001687659,0.000560404,0.000197318
14/02/2023 15:15,0.011806428,0.001687379,0.000759234,0.000217201
14/02/2023 15:16,0.011803626,0.001687098,0.000658063,0.000207084
14/02/2023 15:16,0.011900825,0.001696818,0.000656893,0.000206967
14/02/2023 15:17,0.012098024,0.001716538,0.000555722,0.00019685
14/02/2023 15:17,0.012095222,0.001716258,0.000654552,0.000206733
14/02/2023 15:18,0.012192421,0.001725978,0.000553381,0.000196616
14/02/2023 15:18,0.01228962,0.001735698,0.000652211,0.000206499
14/02/2023 15:19,0.012386818,0.001745418,0.00065104,0.000206382
14/02/2023 15:19,0.012784017,0.001785138,0.00054987,0.000196265
14/02/2023 15:20,0.014181216,0.001924857,0.001248699,0.000266148
14/02/2023 15:20,0.018478414,0.002354577,0.003247528,0.000466031
14/02/2023 15:21,0.025375613,0.003044297,0.007446358,0.000885914
14/02/2023 15:21,0.027772812,0.003284017,0.009345187,0.001075797
14/02/2023 15:22,0.02597001,0.003103737,0.008844017,0.001025679
14/02/2023 15:22,0.024167209,0.002923457,0.007842846,0.000925562
14/02/2023 15:23,0.022664408,0.002773177,0.006941676,0.000835445
14/02/2023 15:23,0.020261606,0.002532896,0.005640505,0.000705328
14/02/2023 15:24,0.017758805,0.002282616,0.004339335,0.000575211
14/02/2023 15:24,0.014356004,0.001942336,0.003038164,0.000445094
14/02/2023 15:25,0.011153202,0.001622056,0.000736994,0.000214977
14/02/2023 15:25,0.009850401,0.001491776,-0.000564177,8.49E-05
14/02/2023 15:26,0.0103476,0.001541496,-0.000665347,7.47E-05
14/02/2023 15:26,0.010744798,0.001581216,-0.000266518,0.000114626
14/02/2023 15:27,0.011241997,0.001630936,3.23E-05,0.000144509
14/02/2023 15:27,0.011339196,0.001640655,0.000331141,0.000174392
14/02/2023 15:28,0.011536394,0.001660375,0.00042997,0.000184275
14/02/2023 15:28,0.011833593,0.001690095,0.0003288,0.000174158
14/02/2023 15:29,0.011930792,0.001699815,0.000227629,0.000164041
14/02/2023 15:29,0.01202799,0.001709535,0.000526459,0.000193924
14/02/2023 15:30,0.012125189,0.001719255,0.000625288,0.000203807
14/02/2023 15:30,0.012222388,0.001728975,0.000424118,0.00018369
14/02/2023 15:31,0.012319586,0.001738694,0.000522947,0.000193573
14/02/2023 15:31,0.012416785,0.001748414,0.000621777,0.000203455
14/02/2023 15:32,0.012413984,0.001748134,0.000520606,0.000193338
14/02/2023 15:32,0.012311182,0.001737854,0.000519436,0.000193221
14/02/2023 15:33,0.012008381,0.001707574,0.000518265,0.000193104
14/02/2023 15:33,0.01220558,0.001727294,0.000417095,0.000182987
14/02/2023 15:34,0.012202778,0.001727014,0.000615924,0.00020287
14/02/2023 15:34,0.012199977,0.001726734,0.000614754,0.000202753
14/02/2023 15:35,0.012497176,0.001756453,0.000513583,0.000192636
14/02/2023 15:35,0.012894374,0.001796173,0.000312412,0.000172519
14/02/2023 15:36,0.012791573,0.001785893,0.000411242,0.000182402
14/02/2023 15:36,0.012988772,0.001805613,0.000510071,0.000192285
14/02/2023 15:37,0.01308597,0.001815333,0.000408901,0.000182168
14/02/2023 15:37,0.013183169,0.001825053,0.00050773,0.000192051
14/02/2023 15:38,0.013080368,0.001814773,0.00030656,0.000171934
14/02/2023 15:38,0.012977566,0.001804492,0.000705389,0.000211817
14/02/2023 15:39,0.013274765,0.001834212,0.000604219,0.0002017
14/02/2023 15:39,0.013171964,0.001823932,0.000503048,0.000191583
14/02/2023 15:40,0.013169162,0.001823652,0.000401878,0.000181466
14/02/2023 15:40,0.013366361,0.001843372,0.000400707,0.000181349
14/02/2023 15:41,0.01346356,0.001853092,0.000499537,0.000191231
14/02/2023 15:41,0.013360758,0.001842812,0.000398366,0.000181114
14/02/2023 15:42,0.013157957,0.001822532,0.000397196,0.000180997
14/02/2023 15:42,0.013055156,0.001812251,0.000496025,0.00019088
14/02/2023 15:43,0.012952354,0.001801971,0.000594854,0.000200763
14/02/2023 15:43,0.012749553,0.001781691,0.000393684,0.000180646
14/02/2023 15:44,0.012846752,0.001791411,0.000492513,0.000190529
14/02/2023 15:44,0.01284395,0.001791131,0.000391343,0.000180412
14/02/2023 15:45,0.012441149,0.001750851,0.000690172,0.000210295
14/02/2023 15:45,0.012738348,0.001780571,0.000389002,0.000180178
14/02/2023 15:46,0.012535546,0.00176029,0.000587831,0.000200061
14/02/2023 15:46,0.012632745,0.00177001,0.000586661,0.000199944
14/02/2023 15:47,0.012629944,0.00176973,0.00048549,0.000189827
14/02/2023 15:47,0.012427142,0.00174945,0.00038432,0.00017971
14/02/2023 15:48,0.012424341,0.00174917,0.000583149,0.000199593
14/02/2023 15:48,0.01232154,0.00173889,0.000481979,0.000189476
14/02/2023 15:49,0.012318738,0.00173861,0.000480808,0.000189359
14/02/2023 15:49,0.012115937,0.00171833,0.000479638,0.000189242
14/02/2023 15:50,0.012113136,0.001718049,0.000478467,0.000189125
14/02/2023 15:50,0.012210334,0.001727769,0.000377296,0.000179007
14/02/2023 15:51,0.012507533,0.001757489,0.000576126,0.00019889
14/02/2023 15:51,0.012804732,0.001787209,0.000574955,0.000198773
14/02/2023 15:52,0.01280193,0.001786929,0.000373785,0.000178656
14/02/2023 15:52,0.013099129,0.001816649,0.000472614,0.000188539
14/02/2023 15:53,0.013096328,0.001816369,0.000371444,0.000178422
14/02/2023 15:53,0.013293526,0.001836088,0.000470273,0.000188305
14/02/2023 15:54,0.013290725,0.001835808,0.000369103,0.000178188
14/02/2023 15:54,0.013187924,0.001825528,0.000367932,0.000178071
14/02/2023 15:55,0.012985122,0.001805248,0.000466762,0.000187954
14/02/2023 15:55,0.012882321,0.001794968,0.000465591,0.000187837
14/02/2023 15:56,0.01257952,0.001764688,0.000564421,0.00019772
14/02/2023 15:56,0.012176718,0.001724408,0.00036325,0.000177603
14/02/2023 15:57,0.012173917,0.001724128,0.00036208,0.000177486
14/02/2023 15:57,0.011871116,0.001693847,0.000360909,0.000177369
14/02/2023 15:58,0.011968314,0.001703567,0.000459738,0.000187252
14/02/2023 15:58,0.011865513,0.001693287,0.000358568,0.000177135
14/02/2023 15:59,0.011762712,0.001683007,0.000157397,0.000157018
14/02/2023 15:59,0.01165991,0.001672727,0.000256227,0.000166901
14/02/2023 16:00,0.011357109,0.001642447,0.000355056,0.000176783
14/02/2023 16:00,0.011054308,0.001612167,0.000353886,0.000176666
14/02/2023 16:01,0.010851506,0.001591886,0.000252715,0.000166549
14/02/2023 16:01,0.010748705,0.001581606,0.000351545,0.000176432
14/02/2023 16:02,0.010945904,0.001601326,0.000250374,0.000166315
14/02/2023 16:02,0.011043102,0.001611046,0.000249204,0.000166198
14/02/2023 16:03,0.011340301,0.001640766,0.000548033,0.000196081
14/02/2023 16:03,0.0114375,0.001650486,0.000546863,0.000195964
14/02/2023 16:04,0.011734698,0.001680206,0.000445692,0.000185847
14/02/2023 16:04,0.011931897,0.001699926,0.000444522,0.00018573
14/02/2023 16:05,0.012029096,0.001709645,0.000443351,0.000185613
14/02/2023 16:05,0.012326294,0.001739365,0.00034218,0.000175496
14/02/2023 16:06,0.012423493,0.001749085,0.00034101,0.000175379
14/02/2023 16:06,0.012520692,0.001758805,0.000439839,0.000185262
14/02/2023 16:07,0.01271789,0.001778525,0.000438669,0.000185145
14/02/2023 16:07,0.012615089,0.001768245,0.000237498,0.000165028
14/02/2023 16:08,0.012612288,0.001767965,0.000336328,0.000174911
14/02/2023 16:08,0.012609486,0.001767684,0.000335157,0.000174794
14/02/2023 16:09,0.012606685,0.001767404,0.000333987,0.000174676
14/02/2023 16:09,0.012403884,0.001747124,0.000432816,0.000184559
14/02/2023 16:10,0.012401082,0.001746844,0.000431646,0.000184442
14/02/2023 16:10,0.012298281,0.001736564,0.000230475,0.000164325
14/02/2023 16:11,0.01229548,0.001736284,0.000429305,0.000184208
14/02/2023 16:11,0.012192678,0.001726004,0.000328134,0.000174091
14/02/2023 16:12,0.012189877,0.001725724,0.000326964,0.000173974
14/02/2023 16:12,0.012187076,0.001725443,0.000325793,0.000173857
14/02/2023 16:13,0.012084274,0.001715163,0.000424622,0.00018374
14/02/2023 16:13,0.011881473,0.001694883,0.000223452,0.000163623
14/02/2023 16:14,0.011778672,0.001684603,0.000322281,0.000173506
14/02/2023 16:14,0.01167587,0.001674323,0.000321111,0.000173389
14/02/2023 16:15,0.011573069,0.001664043,0.00041994,0.000183272
14/02/2023 16:15,0.011470268,0.001653763,0.00031877,0.000173155
14/02/2023 16:16,0.011567466,0.001663482,0.000417599,0.000183038
14/02/2023 16:16,0.011364665,0.001643202,0.000316429,0.000172921
14/02/2023 16:17,0.011261864,0.001632922,0.000415258,0.000182804
14/02/2023 16:17,0.011459062,0.001652642,0.000414088,0.000182687
14/02/2023 16:18,0.011356261,0.001642362,0.000512917,0.00019257
14/02/2023 16:18,0.01135346,0.001642082,0.000411747,0.000182452
14/02/2023 16:19,0.011150658,0.001621802,0.000410576,0.000182335
14/02/2023 16:19,0.011147857,0.001621522,0.000409406,0.000182218
14/02/2023 16:20,0.011045056,0.001611241,0.000308235,0.000172101
14/02/2023 16:20,0.010942254,0.001600961,0.000307064,0.000171984
14/02/2023 16:21,0.010839453,0.001590681,0.000305894,0.000171867
14/02/2023 16:21,0.010736652,0.001580401,0.000404723,0.00018175
14/02/2023 16:22,0.01063385,0.001570121,0.000503553,0.000191633
14/02/2023 16:22,0.010431049,0.001549841,0.000502382,0.000191516
14/02/2023 16:23,0.010328248,0.001539561,0.000401212,0.000181399
14/02/2023 16:23,0.010425446,0.00154928,0.000400041,0.000181282
14/02/2023 16:24,0.010322645,0.001539,0.000398871,0.000181165
14/02/2023 16:24,0.010419844,0.00154872,0.0002977,0.000171048
14/02/2023 16:25,0.010517042,0.00155844,0.00039653,0.000180931
14/02/2023 16:25,0.010614241,0.00156816,0.000495359,0.000190814
14/02/2023 16:26,0.01071144,0.00157788,0.000494189,0.000190697
14/02/2023 16:26,0.010808638,0.0015876,0.000493018,0.00019058
14/02/2023 16:27,0.010905837,0.001597319,0.000391848,0.000180463
14/02/2023 16:27,0.010703036,0.001577039,0.000490677,0.000190346
14/02/2023 16:28,0.010800234,0.001586759,0.000489506,0.000190228
14/02/2023 16:28,0.010597433,0.001566479,0.000388336,0.000180111
14/02/2023 16:29,0.010494632,0.001556199,0.000487165,0.000189994
14/02/2023 16:29,0.01029183,0.001535919,0.000485995,0.000189877
14/02/2023 16:30,0.009989029,0.001505639,0.000384824,0.00017976
14/02/2023 16:30,0.009686228,0.001475359,0.000383654,0.000179643
14/02/2023 16:31,0.009583426,0.001465078,0.000382483,0.000179526
14/02/2023 16:31,0.009480625,0.001454798,0.000481313,0.000189409
14/02/2023 16:32,0.009377824,0.001444518,0.000280142,0.000169292
14/02/2023 16:32,0.009375022,0.001444238,0.000578972,0.000199175
14/02/2023 16:33,0.009372221,0.001443958,0.000477801,0.000189058
14/02/2023 16:33,0.00936942,0.001443678,0.000476631,0.000188941
14/02/2023 16:34,0.009466618,0.001453398,0.00077546,0.000218824
